source,taxonID,scientificNameID,acceptedNameUsageID,parentNameUsageID,originalNameUsageID,nameAccordingToID,namePublishedInID,taxonConceptID,scientificName,acceptedNameUsage,parentNameUsage,originalNameUsage,nameAccordingTo,namePublishedIn,namePublishedInYear,higherClassification,kingdom,phylum,class,subclass,superorder,order,suborder,infraorder,parvorder,nanorder,superfamily,family,subfamily,tribe,subtribe,genus,infragenericEpithet,specificEpithet,infraspecificEpithet,taxonRank,verbatimTaxonRank,scientificNameAuthorship,vernacularName,nomenclaturalCode,taxonomicStatus,nomenclaturalStatus,taxonRemarks,canonical
,,,,,,,,,Ornithodoros canestrini (Birula),,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Argasidae,,,,Ornithodoros,,canestrini,,species,,(Birula),,,,,,Ornithodoros canestrini
,,,,,,,,,Ornithodoros canestrinii (Birula),,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Argasidae,,,,Ornithodoros,,canestrinii,,species,,(Birula),,,,,,Ornithodoros canestrinii
,,,,,,,,,Ornithodoros capensis Neumann,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Argasidae,,,,Ornithodoros,,capensis,,species,,Neumann,,,,,,Ornithodoros capensis
,,,,,,,,,Ornithodoros casebeeri Jones & Clifford,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Argasidae,,,,Ornithodoros,,casebeeri,,species,,Jones & Clifford,,,,,,Ornithodoros casebeeri
,,,,,,,,,Ornithodoros chironectes Jones & Clifford,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Argasidae,,,,Ornithodoros,,chironectes,,species,,Jones & Clifford,,,,,,Ornithodoros chironectes
,,,,,,,,,Ornithodoros chiropterphila Dhanda & Rajagopalan,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Argasidae,,,,Ornithodoros,,chiropterphila,,species,,Dhanda & Rajagopalan,,,,,,Ornithodoros chiropterphila
,,,,,,,,,Ornithodoros clarki Jones & Clifford,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Argasidae,,,,Ornithodoros,,clarki,,species,,Jones & Clifford,,,,,,Ornithodoros clarki
,,,,,,,,,"Ornithodoros collocaliae Hoogstraal, Kadarsan, Kaiser, Van & Peenen, 1974",,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Argasidae,,,,Ornithodoros,,collocaliae,,species,,"Hoogstraal, Kadarsan, Kaiser, Van & Peenen, 1974",,,,,,Ornithodoros collocaliae
,,,,,,,,,Ornithodoros compactus Walton,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Argasidae,,,,Ornithodoros,,compactus,,species,,Walton,,,,,,Ornithodoros compactus
,,,,,,,,,"Ornithodoros concanensis Cooley & Kohls, 1941",,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Argasidae,,,,Ornithodoros,,concanensis,,species,,"Cooley & Kohls, 1941",,,,,,Ornithodoros concanensis
,,,,,,,,,Ornithodoros coniceps Canestrini,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Argasidae,,,,Ornithodoros,,coniceps,,species,,Canestrini,,,,,,Ornithodoros coniceps
,,,,,,,,,Ornithodoros cooleyi Mcivor,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Argasidae,,,,Ornithodoros,,cooleyi,,species,,Mcivor,,,,,,Ornithodoros cooleyi
,,,,,,,,,Ornithodoros coriaceus Koch,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Argasidae,,,,Ornithodoros,,coriaceus,,species,,Koch,,,,,,Ornithodoros coriaceus
,,,,,,,,,"Ornithodoros darwini Kohls, Clifford & Hoogstraal",,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Argasidae,,,,Ornithodoros,,darwini,,species,,"Kohls, Clifford & Hoogstraal",,,,,,Ornithodoros darwini
,,,,,,,,,Ornithodoros delancei acinus Whittick,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Argasidae,,,,Ornithodoros,,delancei,acinus,subspecies,,Whittick,,,,,,Ornithodoros delancei acinus
,,,,,,,,,Ornithodoros delanoei delanoei Roubaud & Colas-Belcour,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Argasidae,,,,Ornithodoros,,delanoei,delanoei,subspecies,,Roubaud & Colas-Belcour,,,,,,Ornithodoros delanoei delanoei
,,,,,,,,,Ornithodoros delanoei Roubaud & Colas-Belcour,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Argasidae,,,,Ornithodoros,,delanoei,,species,,Roubaud & Colas-Belcour,,,,,,Ornithodoros delanoei
,,,,,,,,,"Ornithodoros demrki Kohls, Sonenshine & Clifford",,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Argasidae,,,,Ornithodoros,,demrki,,species,,"Kohls, Sonenshine & Clifford",,,,,,Ornithodoros demrki
,,,,,,,,,Ornithodoros dugesi Mazzotti,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Argasidae,,,,Ornithodoros,,dugesi,,species,,Mazzotti,,,,,,Ornithodoros dugesi
,,,,,,,,,Ornithodoros dusbabeki Cerny,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Argasidae,,,,Ornithodoros,,dusbabeki,,species,,Cerny,,,,,,Ornithodoros dusbabeki
,,,,,,,,,Ornithodoros dyeri Cooley & Kohls,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Argasidae,,,,Ornithodoros,,dyeri,,species,,Cooley & Kohls,,,,,,Ornithodoros dyeri
,,,,,,,,,Ornithodoros eboris Theiler,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Argasidae,,,,Ornithodoros,,eboris,,species,,Theiler,,,,,,Ornithodoros eboris
,,,,,,,,,"Ornithodoros echimys Kohls, Clifford & Jones",,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Argasidae,,,,Ornithodoros,,echimys,,species,,"Kohls, Clifford & Jones",,,,,,Ornithodoros echimys
,,,,,,,,,"Ornithodoros elongatus Kohls, Sonenshine & Clifford",,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Argasidae,,,,Ornithodoros,,elongatus,,species,,"Kohls, Sonenshine & Clifford",,,,,,Ornithodoros elongatus
,,,,,,,,,"Ornithodoros eptesicus Kohls, Clifford & Jones",,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Argasidae,,,,Ornithodoros,,eptesicus,,species,,"Kohls, Clifford & Jones",,,,,,Ornithodoros eptesicus
,,,,,,,,,"Ornithodoros eremicus Cooley & Kohls, 1941",,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Argasidae,,,,Ornithodoros,,eremicus,,species,,"Cooley & Kohls, 1941",,,,,,Ornithodoros eremicus
,,,,,,,,,"Ornithodoros erraticus (Lucas, 1849)",,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Argasidae,,,,Ornithodoros,,erraticus,,species,,"(Lucas, 1849)",,,,,,Ornithodoros erraticus
,,,,,,,,,"Ornithodoros faini Hoogstraal, 1960",,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Argasidae,,,,Ornithodoros,,faini,,species,,"Hoogstraal, 1960",,,,,,Ornithodoros faini
,,,,,,,,,Ornithodoros foleyi Parrot,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Argasidae,,,,Ornithodoros,,foleyi,,species,,Parrot,,,,,,Ornithodoros foleyi
,,,,,,,,,Ornithodoros furcosus Neumann,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Argasidae,,,,Ornithodoros,,furcosus,,species,,Neumann,,,,,,Ornithodoros furcosus
,,,,,,,,,"Ornithodoros galapagensis Kohls, Clifford & Hoogstraal",,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Argasidae,,,,Ornithodoros,,galapagensis,,species,,"Kohls, Clifford & Hoogstraal",,,,,,Ornithodoros galapagensis
,,,,,,,,,Ornithodoros graingeri Heisch & Guggisberg,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Argasidae,,,,Ornithodoros,,graingeri,,species,,Heisch & Guggisberg,,,,,,Ornithodoros graingeri
,,,,,,,,,Ornithodoros grenieri Klein,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Argasidae,,,,Ornithodoros,,grenieri,,species,,Klein,,,,,,Ornithodoros grenieri
,,,,,,,,,Ornithodoros guaporensis ,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Argasidae,,,,Ornithodoros,,guaporensis,,species,,,,,,,,Ornithodoros guaporensis
,,,,,,,,,Ornithodoros gurneyi Warburton,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Argasidae,,,,Ornithodoros,,gurneyi,,species,,Warburton,,,,,,Ornithodoros gurneyi
,,,,,,,,,Ornithodoros hasei (Schulze),,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Argasidae,,,,Ornithodoros,,hasei,,species,,(Schulze),,,,,,Ornithodoros hasei
,,,,,,,,,"Ornithodoros hermsi Wheeler, Herms & Meyer",,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Argasidae,,,,Ornithodoros,,hermsi,,species,,"Wheeler, Herms & Meyer",,,,,,Ornithodoros hermsi
,,,,,,,,,"Ornithodoros indica Rau & Rao, 1971",,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Argasidae,,,,Ornithodoros,,indica,,species,,"Rau & Rao, 1971",,,,,,Ornithodoros indica
,,,,,,,,,"Ornithodoros kelleyi Cooley & Kohls, 1941",,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Argasidae,,,,Ornithodoros,,kelleyi,,species,,"Cooley & Kohls, 1941",,,,,,Ornithodoros kelleyi
,,,,,,,,,Ornithodoros knoxjonesi Jones & Clifford,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Argasidae,,,,Ornithodoros,,knoxjonesi,,species,,Jones & Clifford,,,,,,Ornithodoros knoxjonesi
,,,,,,,,,Ornithodoros lahorensis Neumann,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Argasidae,,,,Ornithodoros,,lahorensis,,species,,Neumann,,,,,,Ornithodoros lahorensis
,,,,,,,,,"Ornithodoros macmillani Hoogstraal & Kohls, 1966",,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Argasidae,,,,Ornithodoros,,macmillani,,species,,"Hoogstraal & Kohls, 1966",,,,,,Ornithodoros macmillani
,,,,,,,,,"Ornithodoros madagascariensis Hoogstraal, 1962",,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Argasidae,,,,Ornithodoros,,madagascariensis,,species,,"Hoogstraal, 1962",,,,,,Ornithodoros madagascariensis
,,,,,,,,,"Ornithodoros marinkellei Kohls, Clifford & Jones",,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Argasidae,,,,Ornithodoros,,marinkellei,,species,,"Kohls, Clifford & Jones",,,,,,Ornithodoros marinkellei
,,,,,,,,,Ornithodoros maritimus Vermeil & Marguet,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Argasidae,,,,Ornithodoros,,maritimus,,species,,Vermeil & Marguet,,,,,,Ornithodoros maritimus
,,,,,,,,,Ornithodoros marmosae Jones & Clifford,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Argasidae,,,,Ornithodoros,,marmosae,,species,,Jones & Clifford,,,,,,Ornithodoros marmosae
,,,,,,,,,Ornithodoros marocanus (Lucas),,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Argasidae,,,,Ornithodoros,,marocanus,,species,,(Lucas),,,,,,Ornithodoros marocanus
,,,,,,,,,Ornithodoros megnini ,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Argasidae,,,,Ornithodoros,,megnini,,species,,,,,,,,Ornithodoros megnini
,,,,,,,,,"Ornithodoros mimon Kohls, Clifford & Jones",,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Argasidae,,,,Ornithodoros,,mimon,,species,,"Kohls, Clifford & Jones",,,,,,Ornithodoros mimon
,,,,,,,,,"Ornithodoros mormoops Kohls, Clifford & Jones",,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Argasidae,,,,Ornithodoros,,mormoops,,species,,"Kohls, Clifford & Jones",,,,,,Ornithodoros mormoops
,,,,,,,,,Ornithodoros moubata (Murray),,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Argasidae,,,,Ornithodoros,,moubata,,species,,(Murray),,,,,,Ornithodoros moubata
,,,,,,,,,Ornithodoros moubata porcinus Walton,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Argasidae,,,,Ornithodoros,,moubata,porcinus,subspecies,,Walton,,,,,,Ornithodoros moubata porcinus
,,,,,,,,,Ornithodoros moubata moubata (Murray),,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Argasidae,,,,Ornithodoros,,moubata,moubata,subspecies,,(Murray),,,,,,Ornithodoros moubata moubata
,,,,,,,,,Ornithodoros moubata domesticus (Walton),,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Argasidae,,,,Ornithodoros,,moubata,domesticus,subspecies,,(Walton),,,,,,Ornithodoros moubata domesticus
,,,,,,,,,Ornithodoros muesebecki Hoogstraal,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Argasidae,,,,Ornithodoros,,muesebecki,,species,,Hoogstraal,,,,,,Ornithodoros muesebecki
,,,,,,,,,Ornithodoros nereensis Pavlovsky,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Argasidae,,,,Ornithodoros,,nereensis,,species,,Pavlovsky,,,,,,Ornithodoros nereensis
,,,,,,,,,Ornithodoros nicollei Mooser,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Argasidae,,,,Ornithodoros,,nicollei,,species,,Mooser,,,,,,Ornithodoros nicollei
,,,,,,,,,Ornithodoros normandi Larrousse,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Argasidae,,,,Ornithodoros,,normandi,,species,,Larrousse,,,,,,Ornithodoros normandi
,,,,,,,,,"Ornithodoros papuensis Moorhouse, Hoogstraal, Wolf & Cliffo",,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Argasidae,,,,Ornithodoros,,papuensis,,species,,"Moorhouse, Hoogstraal, Wolf & Cliffo",,,,,,Ornithodoros papuensis
,,,,,,,,,"Ornithodoros parkeri Cooley, 1936",,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Argasidae,,,,Ornithodoros,,parkeri,,species,,"Cooley, 1936",,,,,,Ornithodoros parkeri
,,,,,,,,,Ornithodoros perengueyi Bedford & Hewitt,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Argasidae,,,,Ornithodoros,,perengueyi,,species,,Bedford & Hewitt,,,,,,Ornithodoros perengueyi
,,,,,,,,,"Ornithodoros peropteryx Kohls, Clifford & Jones",,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Argasidae,,,,Ornithodoros,,peropteryx,,species,,"Kohls, Clifford & Jones",,,,,,Ornithodoros peropteryx
,,,,,,,,,"Ornithodoros peruvianus Kohls, Clifford & Jones",,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Argasidae,,,,Ornithodoros,,peruvianus,,species,,"Kohls, Clifford & Jones",,,,,,Ornithodoros peruvianus
,,,,,,,,,Ornithodoros peusi (Schulze),,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Argasidae,,,,Ornithodoros,,peusi,,species,,(Schulze),,,,,,Ornithodoros peusi
,,,,,,,,,Ornithodoros piriformis Warburton,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Argasidae,,,,Ornithodoros,,piriformis,,species,,Warburton,,,,,,Ornithodoros piriformis
,,,,,,,,,Ornithodoros porcinus porcinus Walton,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Argasidae,,,,Ornithodoros,,porcinus,porcinus,subspecies,,Walton,,,,,,Ornithodoros porcinus porcinus
,,,,,,,,,Ornithodoros porcinus Walton,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Argasidae,,,,Ornithodoros,,porcinus,,species,,Walton,,,,,,Ornithodoros porcinus
,,,,,,,,,Ornithodoros puertoricensis Fox,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Argasidae,,,,Ornithodoros,,puertoricensis,,species,,Fox,,,,,,Ornithodoros puertoricensis
,,,,,,,,,Ornithodoros rennellensis Clifford & Sonenshine,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Argasidae,,,,Ornithodoros,,rennellensis,,species,,Clifford & Sonenshine,,,,,,Ornithodoros rennellensis
,,,,,,,,,Ornithodoros reticulinsus ,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Argasidae,,,,Ornithodoros,,reticulinsus,,species,,,,,,,,Ornithodoros reticulinsus
,,,,,,,,,"Ornithodoros rossi Kohls, Sonenshine & Clifford",,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Argasidae,,,,Ornithodoros,,rossi,,species,,"Kohls, Sonenshine & Clifford",,,,,,Ornithodoros rossi
,,,,,,,,,Ornithodoros rostratus Aragao,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Argasidae,,,,Ornithodoros,,rostratus,,species,,Aragao,,,,,,Ornithodoros rostratus
,,,,,,,,,Ornithodoros rudis Karsch,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Argasidae,,,,Ornithodoros,,rudis,,species,,Karsch,,,,,,Ornithodoros rudis
,,,,,,,,,"Ornithodoros salahi Hoogstraal, 1953",,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Argasidae,,,,Ornithodoros,,salahi,,species,,"Hoogstraal, 1953",,,,,,Ornithodoros salahi
,,,,,,,,,Ornithodoros savignyi (Audouin),,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Argasidae,,,,Ornithodoros,,savignyi,,species,,(Audouin),,,,,,Ornithodoros savignyi
,,,,,,,,,Ornithodoros serrai ,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Argasidae,,,,Ornithodoros,,serrai,,species,,,,,,,,Ornithodoros serrai
,,,,,,,,,"Ornithodoros setosus Kohls, Clifford & Jones",,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Argasidae,,,,Ornithodoros,,setosus,,species,,"Kohls, Clifford & Jones",,,,,,Ornithodoros setosus
,,,,,,,,,Ornithodoros solomonis Dumbleton,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Argasidae,,,,Ornithodoros,,solomonis,,species,,Dumbleton,,,,,,Ornithodoros solomonis
,,,,,,,,,Ornithodoros sonrai ,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Argasidae,,,,Ornithodoros,,sonrai,,species,,,,,,,,Ornithodoros sonrai
,,,,,,,,,"Ornithodoros sparnus Kohls & Clifford, 1963",,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Argasidae,,,,Ornithodoros,,sparnus,,species,,"Kohls & Clifford, 1963",,,,,,Ornithodoros sparnus
,,,,,,,,,Ornithodoros spheniscus ,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Argasidae,,,,Ornithodoros,,spheniscus,,species,,,,,,,,Ornithodoros spheniscus
,,,,,,,,,"Ornithodoros stageri Cooley & Kohls, 1941",,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Argasidae,,,,Ornithodoros,,stageri,,species,,"Cooley & Kohls, 1941",,,,,,Ornithodoros stageri
,,,,,,,,,Ornithodoros steini (Schulze),,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Argasidae,,,,Ornithodoros,,steini,,species,,(Schulze),,,,,,Ornithodoros steini
,,,,,,,,,Ornithodoros talaje (Guerin-meneville),,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Argasidae,,,,Ornithodoros,,talaje,,species,,(Guerin-meneville),,,,,,Ornithodoros talaje
,,,,,,,,,Ornithodoros tartakovskyi Olenev,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Argasidae,,,,Ornithodoros,,tartakovskyi,,species,,Olenev,,,,,,Ornithodoros tartakovskyi
,,,,,,,,,Ornithodoros tholozani papillipes Birula,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Argasidae,,,,Ornithodoros,,tholozani,papillipes,subspecies,,Birula,,,,,,Ornithodoros tholozani papillipes
,,,,,,,,,Ornithodoros tholozani crossi Brumpt,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Argasidae,,,,Ornithodoros,,tholozani,crossi,subspecies,,Brumpt,,,,,,Ornithodoros tholozani crossi
,,,,,,,,,Ornithodoros tholozani Laboulbene & Megnin,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Argasidae,,,,Ornithodoros,,tholozani,,species,,Laboulbene & Megnin,,,,,,Ornithodoros tholozani
,,,,,,,,,Ornithodoros tiptoni Jones & Clifford,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Argasidae,,,,Ornithodoros,,tiptoni,,species,,Jones & Clifford,,,,,,Ornithodoros tiptoni
,,,,,,,,,Ornithodoros turicata (Duges),,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Argasidae,,,,Ornithodoros,,turicata,,species,,(Duges),,,,,,Ornithodoros turicata
,,,,,,,,,Ornithodoros tuttlei Jones & Clifford,,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Argasidae,,,,Ornithodoros,,tuttlei,,species,,Jones & Clifford,,,,,,Ornithodoros tuttlei
,,,,,,,,,"Ornithodoros vansomereni Keirans, Hoogstraal & Clifford, 1977",,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Argasidae,,,,Ornithodoros,,vansomereni,,species,,"Keirans, Hoogstraal & Clifford, 1977",,,,,,Ornithodoros vansomereni
,,,,,,,,,"Ornithodoros viguerasi Cooley & Kohls, 1941",,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Argasidae,,,,Ornithodoros,,viguerasi,,species,,"Cooley & Kohls, 1941",,,,,,Ornithodoros viguerasi
,,,,,,,,,"Ornithodoros vunkeri Keirans, Clifford & Hoogstraal",,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Argasidae,,,,Ornithodoros,,vunkeri,,species,,"Keirans, Clifford & Hoogstraal",,,,,,Ornithodoros vunkeri
,,,,,,,,,"Ornithodoros yukeri Keirans, Clifford & Hoogstraal",,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Argasidae,,,,Ornithodoros,,yukeri,,species,,"Keirans, Clifford & Hoogstraal",,,,,,Ornithodoros yukeri
,,,,,,,,,"Ornithodoros yunkeri Keirans, Clifford & Hoogstraal, 1984",,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Argasidae,,,,Ornithodoros,,yunkeri,,species,,"Keirans, Clifford & Hoogstraal, 1984",,,,,,Ornithodoros yunkeri
,,,,,,,,,"Ornithodoros yumatensis Cooley & Kohls, 1941",,,,,,,,Animalia,Arthropoda,Arachnida,Acari,Parasitiformes,Ixodida,,,,,Ixodoidea,Argasidae,,,,Ornithodoros,,yumatensis,,species,,"Cooley & Kohls, 1941",,,,,,Ornithodoros yumatensis
