"class","subclass","superorder","order","superfamily","family","subfamily","genus","specificEpithet","infragenericEpithet","infraspecificEpithet","scientificNameAuthorship","canonical"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","HAEMAPHYSALIE","Haemaphysalis","obtusa","Rhipistoma","","DOENITZ","Haemaphysalis obtusa"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","HAEMAPHYSALIE","Haemaphysalis","oliveri","Rhipistoma","","Apanaskevich Horak 2008","Haemaphysalis oliveri"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","HAEMAPHYSALIE","Haemaphysalis","orientalis","Rhipistoma","","NUTTALL  WARBURTON","Haemaphysalis orientalis"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","HAEMAPHYSALIE","Haemaphysalis","ornithophila","Ornithophysalis","","HOOGSTRAAL  KOHLS","Haemaphysalis ornithophila"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","HAEMAPHYSALIE","Haemaphysalis","palawanensis","Paraphysalis","","KOHLS","Haemaphysalis palawanensis"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","HAEMAPHYSALIE","Haemaphysalis","palustris","","palustris","","Haemaphysalis palustris palustris"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","HAEMAPHYSALIE","Haemaphysalis","papua","Kaiseria","dchatrami","HOOGSTRAAL  TRAPIDO  KOHLS","Haemaphysalis papua dchatrami"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","HAEMAPHYSALIE","Haemaphysalis","papua","Kaiseria","papua","THORELL","Haemaphysalis papua papua"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","HAEMAPHYSALIE","Haemaphysalis","papua","Kaiseria","","THORELL","Haemaphysalis papua"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","HAEMAPHYSALIE","Haemaphysalis","paraleachi","Rhipistoma","paraleachi","CAMICAS  HOOGSTRAAL","Haemaphysalis paraleachi paraleachi"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","HAEMAPHYSALIE","Haemaphysalis","paraleachi","Rhipistoma","walkerae","CAMICAS  HOOGSTRAAL","Haemaphysalis paraleachi walkerae"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","HAEMAPHYSALIE","Haemaphysalis","paraleachi","Rhipistoma","","CAMICAS  HOOGSTRAAL","Haemaphysalis paraleachi"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","HAEMAPHYSALIE","Haemaphysalis","paraturturis","Subkaiseria","","HOOGSTRAAL  TRAPIDO  REBELLO 1963","Haemaphysalis paraturturis"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","HAEMAPHYSALIE","Haemaphysalis","parmata","Kaiseria","","NEUMANN","Haemaphysalis parmata"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","HAEMAPHYSALIE","Haemaphysalis","parva","Paraphysalis","","(NEUMANN)","Haemaphysalis parva"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","HAEMAPHYSALIE","Haemaphysalis","pavlovskyi","Ornithophysalis","","POSPELOVA-SHTROM","Haemaphysalis pavlovskyi"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","HAEMAPHYSALIE","Haemaphysalis","pedetes","Rhipistoma","","HOOGSTRAAL","Haemaphysalis pedetes"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","HAEMAPHYSALIE","Haemaphysalis","pentalagi","Haemaphysalis","","POSPELOVA-SHTROM","Haemaphysalis pentalagi"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","HAEMAPHYSALIE","Haemaphysalis","petrogalis","Ornithophysalis","","ROBERTS","Haemaphysalis petrogalis"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","HAEMAPHYSALIE","Haemaphysalis","phasia","Ornithophysalis","","SAITO  HOOGSTRAAL  WASSEF","Haemaphysalis phasia"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","HAEMAPHYSALIE","Haemaphysalis","pospelovashtromae","Allophysalis","","HOOGSTRAAL  1966","Haemaphysalis pospelovashtromae"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","HAEMAPHYSALIE","Haemaphysalis","psalistos","Kaiseria","","HOOGSTRAAL  EL KAMMAH","Haemaphysalis psalistos"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","HAEMAPHYSALIE","Haemaphysalis","punctaleachi","Rhipistoma","","CAMICAS  HOOGSTRAAL  EL KAMMAH","Haemaphysalis punctaleachi"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","HAEMAPHYSALIE","Haemaphysalis","punctata","Aboimisalis","abomisalis","CANESTRINI  FANZAGO","Haemaphysalis punctata abomisalis"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","HAEMAPHYSALIE","Haemaphysalis","punctata","Aboimisalis","cinbari","CANESTRINI  FANZAGO","Haemaphysalis punctata cinbari"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","HAEMAPHYSALIE","Haemaphysalis","punctata","Aboimisalis","","CANESTRINI  FANZAGO","Haemaphysalis punctata"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","HAEMAPHYSALIE","Haemaphysalis","quadriaculeata","","","","Haemaphysalis quadriaculeata"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","HAEMAPHYSALIE","Haemaphysalis","ramachandrai","Kaiseria","","DHANDA  HOOGSTRAAL  BHAT","Haemaphysalis ramachandrai"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","HAEMAPHYSALIE","Haemaphysalis","ratti","Ornithophysalis","","KOHLS 1948","Haemaphysalis ratti"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","HAEMAPHYSALIE","Haemaphysalis","renschi","Kaiseria","","SCHULZE 1933","Haemaphysalis renschi"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","HAEMAPHYSALIE","Haemaphysalis","rhipistoma","","","","Haemaphysalis rhipistoma"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","HAEMAPHYSALIE","Haemaphysalis","roubaudi","Kaiseria","","TOUMANOFF","Haemaphysalis roubaudi"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","HAEMAPHYSALIE","Haemaphysalis","rugosa","Kaiseria","","SANTOS  DIAS","Haemaphysalis rugosa"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","HAEMAPHYSALIE","Haemaphysalis","rusae","Paraphysalis","","KOHLS","Haemaphysalis rusae"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","HAEMAPHYSALIE","Haemaphysalis","sambar","Interphysalis","","HOOGSTRAAL","Haemaphysalis sambar"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","HAEMAPHYSALIE","Haemaphysalis","sciuri","Ornithophysalis","","KOHLS","Haemaphysalis sciuri"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","HAEMAPHYSALIE","Haemaphysalis","semermis","Kaiseria","","NEUMANN","Haemaphysalis semermis"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","HAEMAPHYSALIE","Haemaphysalis","semermis","Kaiseria","rufipes","NEUMANN","Haemaphysalis semermis rufipes"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","HAEMAPHYSALIE","Haemaphysalis","shimoga","Kaiseria","","TRAPIDO  HOOGSTRAAL","Haemaphysalis shimoga"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","HAEMAPHYSALIE","Haemaphysalis","silacea","Haemaphysalis","","ROBINSON","Haemaphysalis silacea"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","HAEMAPHYSALIE","Haemaphysalis","silvafelis","Subkaiseria","","HOOGSTRAAL  TRAPIDO 1963","Haemaphysalis silvafelis"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","HAEMAPHYSALIE","Haemaphysalis","simplex","Ornithophysalis","","NEUMANN","Haemaphysalis simplex"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","HAEMAPHYSALIE","Haemaphysalis","simplicima","Ornithophysalis","","HOOGSTRAAL  WASSEF 1979","Haemaphysalis simplicima"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","HAEMAPHYSALIE","Haemaphysalis","spinigera","Kaiseria","","NEUMANN","Haemaphysalis spinigera"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","HAEMAPHYSALIE","Haemaphysalis","spinulosa","Rhipistoma","","NEUMANN","Haemaphysalis spinulosa"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","HAEMAPHYSALIE","Haemaphysalis","subelongata","Elongiphysalis","","HOOGSTRAAL","Haemaphysalis subelongata"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","HAEMAPHYSALIE","Haemaphysalis","sulcata","Herpetobia","","CANESTRINI  FANZAGO","Haemaphysalis sulcata"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","HAEMAPHYSALIE","Haemaphysalis","sumatraensis","Paraphysalis","","EL KAMMAH  KADARSAN  ASTOS","Haemaphysalis sumatraensis"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","HAEMAPHYSALIE","Haemaphysalis","sundrai","Herpetobia","","SHARIF","Haemaphysalis sundrai"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","HAEMAPHYSALIE","Haemaphysalis","susphilippensis","Kaiseria","","HOOGSTRAAL  KOHLS  PARRISH","Haemaphysalis susphilippensis"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","HAEMAPHYSALIE","Haemaphysalis","taiwa","Kaiseria","","SUGIMOTO","Haemaphysalis taiwa"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","HAEMAPHYSALIE","Haemaphysalis","tauffliebi","Ornithophysalis","","MOREL","Haemaphysalis tauffliebi"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","HAEMAPHYSALIE","Haemaphysalis","taurica","","","","Haemaphysalis taurica"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","HAEMAPHYSALIE","Haemaphysalis","texanus","Pholeoixodes","","BANKS","Haemaphysalis texanus"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","HAEMAPHYSALIE","Haemaphysalis","theilerae","Sharifiella","","HOOGSTRAAL 1953","Haemaphysalis theilerae"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","HAEMAPHYSALIE","Haemaphysalis","tiptoni","Elongiphysalis","","HOOGSTRAAL 1953","Haemaphysalis tiptoni"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","HAEMAPHYSALIE","Haemaphysalis","toxopei","Kaiseria","","WARBURTON","Haemaphysalis toxopei"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","HAEMAPHYSALIE","Haemaphysalis","traguli","Interphysalis","","OUDEMANS","Haemaphysalis traguli"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","HAEMAPHYSALIE","Haemaphysalis","traubi","Haemaphysalis","","KOHLS 1955","Haemaphysalis traubi"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","HAEMAPHYSALIE","Haemaphysalis","turturis","Subkaiseria","","NUTTALL  WARBURTON","Haemaphysalis turturis"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","HAEMAPHYSALIE","Haemaphysalis","verticalis","Ornithophysalis","","ITAGAKI  NODA  YAMAGUCHI","Haemaphysalis verticalis"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","HAEMAPHYSALIE","Haemaphysalis","vidua","Interphysalis","","WARBURTON  NUTTALL","Haemaphysalis vidua"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","HAEMAPHYSALIE","Haemaphysalis","vietmensis","Alloceraea","","HOOGSTRAAL  WILSON","Haemaphysalis vietmensis"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","HAEMAPHYSALIE","Haemaphysalis","warburtoni","Allophysalis","","NUTTALL","Haemaphysalis warburtoni"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","HAEMAPHYSALIE","Haemaphysalis","wellingtoni","Interphysalis","","NUTTALL  WARBURTON","Haemaphysalis wellingtoni"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","HAEMAPHYSALIE","Haemaphysalis","yeni","Kaiseria","","TOUMANOFF","Haemaphysalis yeni"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","HAEMAPHYSALIE","Haemaphysalis","zumpti","Rhipistoma","","HOOGSTRAAL  EL KAMMAH 1974","Haemaphysalis zumpti"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","Hyalomminae","Hyalomma","aegyptium","","","(Linnaeus, 1758)","Hyalomma aegyptium"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","Hyalomminae","Hyalomma","albiparmatum","","","SCHULZE","Hyalomma albiparmatum"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","Hyalomminae","Hyalomma","ampelinus","","","","Hyalomma ampelinus"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","Hyalomminae","Hyalomma","atolicum","","atolicum","","Hyalomma atolicum atolicum"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","Hyalomminae","Hyalomma","atolicum","","excavatum","KOCH","Hyalomma atolicum excavatum"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","Hyalomminae","Hyalomma","atolicum","","","KOCH, 1844","Hyalomma atolicum"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","Hyalomminae","Hyalomma","arabica","Hyalommina","","Pegram, Hoogstraal, and Wassef 1982","Hyalomma arabica"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","Hyalomminae","Hyalomma","asiaticum","","asiaticum","SCHULZE  SCHLOTTKE","Hyalomma asiaticum asiaticum"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","Hyalomminae","Hyalomma","asiaticum","","caucasicum","POMERANTZEV","Hyalomma asiaticum caucasicum"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","Hyalomminae","Hyalomma","asiaticum","","kozlovi","OLENEV","Hyalomma asiaticum kozlovi"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","Hyalomminae","Hyalomma","asiaticum","","","SCHULZE & SCHLOTTKE, 1930","Hyalomma asiaticum"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","Hyalomminae","Hyalomma","brevipunctata","Hyalommi","","SHARIF","Hyalomma brevipunctata"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","Hyalomminae","Hyalomma","compressum","","","(MACALISTER)","Hyalomma compressum"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","Hyalomminae","Hyalomma","detritum","","albipictum","","Hyalomma detritum albipictum"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","Hyalomminae","Hyalomma","detritum","","damascenium","","Hyalomma detritum damascenium"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","Hyalomminae","Hyalomma","detritum","","dardanicum","SCHULZE","Hyalomma detritum dardanicum"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","Hyalomminae","Hyalomma","detritum","","detritum","SCHULZE","Hyalomma detritum detritum"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","Hyalomminae","Hyalomma","detritum","","mauritanicum","","Hyalomma detritum mauritanicum"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","Hyalomminae","Hyalomma","detritum","","perstrigatum","SCHULZE","Hyalomma detritum perstrigatum"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","Hyalomminae","Hyalomma","detritum","","steineri","","Hyalomma detritum steineri"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","Hyalomminae","Hyalomma","detritum","","","SCHULZE","Hyalomma detritum"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","Hyalomminae","Hyalomma","dromedarii","","asiaticum","SCHULZE","Hyalomma dromedarii asiaticum"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","Hyalomminae","Hyalomma","dromedarii","","dromedarii","KOCH","Hyalomma dromedarii dromedarii"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","Hyalomminae","Hyalomma","dromedarii","","","Koch, 1844","Hyalomma dromedarii"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","Hyalomminae","Hyalomma","dromedarius","","","","Hyalomma dromedarius"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","Hyalomminae","Hyalomma","erythraeum","","","TONELLI-RONDELLI, 1932","Hyalomma erythraeum"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","Hyalomminae","Hyalomma","excavatum","","","KOCH, 1844","Hyalomma excavatum"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","Hyalomminae","Hyalomma","franchinii","","","TONELLI RONDELLI, 1932","Hyalomma franchinii"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","Hyalomminae","Hyalomma","hussaini","","","SHARIF","Hyalomma hussaini"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","Hyalomminae","Hyalomma","impeltatum","","","SCHULZE & SCHLOTTKE, 1930","Hyalomma impeltatum"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","Hyalomminae","Hyalomma","impressum","","rufipes","KOCH","Hyalomma impressum rufipes"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","Hyalomminae","Hyalomma","impressum","","","KOCH","Hyalomma impressum"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","Hyalomminae","Hyalomma","isaaci","","","SHARIF, 1928","Hyalomma isaaci"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","Hyalomminae","Hyalomma","kumari","","","SHARIF","Hyalomma kumari"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","Hyalomminae","Hyalomma","lusitanicum","","koch","","Hyalomma lusitanicum koch"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","Hyalomminae","Hyalomma","lusitanicum","","","Koch, 1844","Hyalomma lusitanicum"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","Hyalomminae","Hyalomma","margitum","","isaaci","SHARIF","Hyalomma margitum isaaci"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","Hyalomminae","Hyalomma","margitum","","margitum","KOCH","Hyalomma margitum margitum"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","Hyalomminae","Hyalomma","margitum","","rufipes","KOCH","Hyalomma margitum rufipes"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","Hyalomminae","Hyalomma","margitum","","turanicum","POMERANTZEV","Hyalomma margitum turanicum"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","Hyalomminae","Hyalomma","margitum","","","KOCH, 1844","Hyalomma margitum"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","Hyalomminae","Hyalomma","nitidum","","","SCHULZE","Hyalomma nitidum"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","Hyalomminae","Hyalomma","plumbeum","","","(PANZER)","Hyalomma plumbeum"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","Hyalomminae","Hyalomma","punt","Hyalommi","","HOOGSTRAAL  KAISER  PEDERSEN","Hyalomma punt"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","Hyalomminae","Hyalomma","rhipicephaloides","","","NEUMANN","Hyalomma rhipicephaloides"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","Hyalomminae","Hyalomma","rufipes","","rufipes","KOCH","Hyalomma rufipes rufipes"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","Hyalomminae","Hyalomma","rufipes","","","KOCH","Hyalomma rufipes"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","Hyalomminae","Hyalomma","savignyi","","armeniorum","","Hyalomma savignyi armeniorum"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","Hyalomminae","Hyalomma","savignyi","","","(GERVAIS)","Hyalomma savignyi"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","Hyalomminae","Hyalomma","schulzei","","","OLENEV, 1931","Hyalomma schulzei"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","Hyalomminae","Hyalomma","scupense","","","SCHULZE, 1919","Hyalomma scupense"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","Hyalomminae","Hyalomma","somalicum","","","TONELLI RONDELLI, 1935","Hyalomma somalicum"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","Hyalomminae","Hyalomma","steineri","","codii","SCHULZE","Hyalomma steineri codii"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","Hyalomminae","Hyalomma","transiens","","","SCHULZE","Hyalomma transiens"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","Hyalomminae","Hyalomma","truncatum","","","KOCH, 1844","Hyalomma truncatum"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","Hyalomminae","Hyalomma","turanicum","","","POMERANTZEV, 1946","Hyalomma turanicum"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","abrocomae","","","Lahille 1916","Ixodes abrocomae"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","acumitus","Ixodes","","NEUMANN","Ixodes acumitus"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","acutitarsus","Ixodes","","(KARSCH)","Ixodes acutitarsus"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","aequalis","Pholeoixodes","","BANKS","Ixodes aequalis"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","affinis","Ixodes","","NEUMANN","Ixodes affinis"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","albigci","Afrixodes","","UILENBERG  HOOGSTRAAL 1968","Ixodes albigci"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","alluaudi","Exopalpiger","","NEUMANN","Ixodes alluaudi"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","amersoni","Multidentatus","","KOHLS 1966","Ixodes amersoni"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","atis","Sterlixodes","","CHILTON","Ixodes atis"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","andinus","Exopalpiger","","KOHLS","Ixodes andinus"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","angustus","Pholeoixodes","","NEUMANN","Ixodes angustus"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","angustus","Pholeoixodes","woodi","BISHOPP","Ixodes angustus woodi"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","antechini","Exopalpiger","","ROBERTS","Ixodes antechini"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","apronophorus","Ixodes","","SCHULZE","Ixodes apronophorus"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","arabukiensis","Afrixodes","","ARTHUR","Ixodes arabukiensis"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","aragaoi","","","Fonseca, 1935","Ixodes aragaoi"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","arboricola","Pholeoixodes","arboricola","SCHULZE  SCHLOTTKE","Ixodes arboricola arboricola"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","arboricola","Pholeoixodes","","SCHULZE  SCHLOTTKE","Ixodes arboricola"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","arvicolae","","","WARBURTON","Ixodes arvicolae"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","asanumai","","","Kitaoka, 1973","Ixodes asanumai"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","audyi","Eschatocephalus","","KOHLS 1955","Ixodes audyi"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","aulacodi","Afrixodes","","ARTHUR","Ixodes aulacodi"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","auriculaelongae","Afrixodes","","ARTHUR","Ixodes auriculaelongae"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","auritulus","Multidentatus","zealandicus","DUMBLETON","Ixodes auritulus zealandicus"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","auritulus","Multidentatus","","NEUMANN","Ixodes auritulus"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","australiensis","Endopalpiger","","NEUMANN","Ixodes australiensis"
"Arachnida","Acari","Parasitiformes","Ixodida","Ixodoidea","Ixodidae","","Ixodes","baergi","Pholeoixodes","","COOLEY  KOHLS 1942","Ixodes baergi"
