source,taxonID,scientificNameID,acceptedNameUsageID,parentNameUsageID,originalNameUsageID,nameAccordingToID,namePublishedInID,taxonConceptID,scientificName,acceptedNameUsage,parentNameUsage,originalNameUsage,nameAccordingTo,namePublishedIn,namePublishedInYear,higherClassification,kingdom,phylum,class,subclass,superorder,order,suborder,infraorder,parvorder,nanorder,superfamily,family,subfamily,tribe,subtribe,genus,infragenericEpithet,specificEpithet,infraspecificEpithet,taxonRank,verbatimTaxonRank,scientificNameAuthorship,vernacularName,nomenclaturalCode,taxonomicStatus,nomenclaturalStatus,taxonRemarks,canonicalName
"Lewis, CoL, GBIF, NMNH",3657,,,,,,,,"Parapsyllus Enderlein, 1903",,Parapsyllinae,,,,1903,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Rhopalopsyllidae,Parapsyllinae,,,Parapsyllus,,,,genus,,"Enderlein, 1903",,ICZN,accepted,,,Parapsyllus
"Lewis, CoL, GBIF",3202,,,,,,,,"Tetrapsyllus amplus (Jordan & Rothschild, 1923)",,Tetrapsyllus,,,,1923,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Rhopalopsyllidae,Parapsyllinae,,,Tetrapsyllus,,amplus,,species,,"(Jordan & Rothschild, 1923)",,ICZN,accepted,,,Tetrapsyllus amplus
"Lewis, CoL, GBIF",3203,,,,,,,,"Tetrapsyllus bleptus (Jordan & Rothschild, 1923)",,Tetrapsyllus,,,,1923,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Rhopalopsyllidae,Parapsyllinae,,,Tetrapsyllus,,bleptus,,species,,"(Jordan & Rothschild, 1923)",,ICZN,accepted,,,Tetrapsyllus bleptus
"Lewis, CoL, GBIF",3204,,,,,,,,"Tetrapsyllus comis Jordan, 1931",,Tetrapsyllus,,,,1931,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Rhopalopsyllidae,Parapsyllinae,,,Tetrapsyllus,,comis,,species,,"Jordan, 1931",,ICZN,accepted,,,Tetrapsyllus comis
"Lewis, CoL, GBIF",3205,,,,,,,,"Tetrapsyllus contortix Jameson & Fulk, 1977",,Tetrapsyllus,,,,1977,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Rhopalopsyllidae,Parapsyllinae,,,Tetrapsyllus,,contortix,,species,,"Jameson & Fulk, 1977",,ICZN,accepted,,,Tetrapsyllus contortix
"Lewis, CoL, GBIF, NMNH",3206,,,,,,,,"Tetrapsyllus corfidii (Rothschild, 1904)",,Tetrapsyllus,,,,1904,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Rhopalopsyllidae,Parapsyllinae,,,Tetrapsyllus,,corfidii,,species,,"(Rothschild, 1904)",,ICZN,accepted,,,Tetrapsyllus corfidii
"Lewis, CoL, GBIF",3207,,,,,,,,"Tetrapsyllus elutus Johnson, 1957",,Tetrapsyllus,,,,1957,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Rhopalopsyllidae,Parapsyllinae,,,Tetrapsyllus,,elutus,,species,,"Johnson, 1957",,ICZN,accepted,,,Tetrapsyllus elutus
"Lewis, CoL, GBIF",3212,,3213,,,,,,"Tetrapsyllus litis Jordan, 1936",Tetrapsyllus tantillus,Tetrapsyllus,,,,1936,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Rhopalopsyllidae,Parapsyllinae,,,Tetrapsyllus,,litis,,species,,"Jordan, 1936",,ICZN,synonym,,,Tetrapsyllus litis
"Lewis, CoL, GBIF",3208,,,,,,,,"Tetrapsyllus maulinus Beaucournu & Gallardo, 1978",,Tetrapsyllus,,,,1978,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Rhopalopsyllidae,Parapsyllinae,,,Tetrapsyllus,,maulinus,,species,,"Beaucournu & Gallardo, 1978",,ICZN,accepted,,,Tetrapsyllus maulinus
"Lewis, CoL, GBIF",3209,,,,,,,,"Tetrapsyllus rhombus Smit, 1955",,Tetrapsyllus,,,,1955,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Rhopalopsyllidae,Parapsyllinae,,,Tetrapsyllus,,rhombus,,species,,"Smit, 1955",,ICZN,accepted,,,Tetrapsyllus rhombus
"Lewis, CoL, GBIF",3210,,,,,,,,"Tetrapsyllus satyrus Beaucournu & Torres-Mura, 1986",,Tetrapsyllus,,,,1986,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Rhopalopsyllidae,Parapsyllinae,,,Tetrapsyllus,,satyrus,,species,,"Beaucournu & Torres-Mura, 1986",,ICZN,accepted,,,Tetrapsyllus satyrus
"Lewis, CoL, GBIF",3211,,,,,,,,"Tetrapsyllus simulans Jameson & Fulk, 1977",,Tetrapsyllus,,,,1977,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Rhopalopsyllidae,Parapsyllinae,,,Tetrapsyllus,,simulans,,species,,"Jameson & Fulk, 1977",,ICZN,accepted,,,Tetrapsyllus simulans
"Lewis, CoL, GBIF",3213,,,,,,,,"Tetrapsyllus tantillus (Jordan & Rothschild, 1923)",,Tetrapsyllus,,,,1923,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Rhopalopsyllidae,Parapsyllinae,,,Tetrapsyllus,,tantillus,,species,,"(Jordan & Rothschild, 1923)",,ICZN,accepted,,,Tetrapsyllus tantillus
"Lewis, CoL, GBIF, NMNH",3214,,,,,,,,"Tetrapsyllus tristis Johnson, 1957",,Tetrapsyllus,,,,1957,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Rhopalopsyllidae,Parapsyllinae,,,Tetrapsyllus,,tristis,,species,,"Johnson, 1957",,ICZN,accepted,,,Tetrapsyllus tristis
"Lewis, CoL, GBIF",3715,,,,,,,,"Tetrapsyllus Jordan, 1931",,Parapsyllinae,,,,1931,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Rhopalopsyllidae,Parapsyllinae,,,Tetrapsyllus,,,,genus,,"Jordan, 1931",,ICZN,accepted,,,Tetrapsyllus
Lewis,3784,,,,,,,,Parapsyllinae,,Rhopalopsyllidae,,,,,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Rhopalopsyllidae,Parapsyllinae,,,,,,,subfamily,,,,ICZN,accepted,,,Parapsyllinae
Lewis,290,,,,,,,,"Ayeshaepsylla thurmani (Johnson, 1957)",,Ayeshaepsylla,,,,1957,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Rhopalopsyllidae,Rhopalopsyllinae,,,Ayeshaepsylla,,thurmani,,species,,"(Johnson, 1957)",,ICZN,accepted,,,Ayeshaepsylla thurmani
"Lewis, GBIF",3509,,,,,,,,"Ayeshaepsylla Smit, 1987",,Rhopalopsyllinae,,,,1987,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Rhopalopsyllidae,Rhopalopsyllinae,,,Ayeshaepsylla,,,,genus,,"Smit, 1987",,ICZN,accepted,,,Ayeshaepsylla
Lewis,1412,,,,,,,,"Gephyropsylla klagesi klagesi (Rothschild, 1904)",,Gephyropsylla klagesi,,,,1904,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Rhopalopsyllidae,Rhopalopsyllinae,,,Gephyropsylla,,klagesi,klagesi,subspecies,,"(Rothschild, 1904)",,ICZN,accepted,,,Gephyropsylla klagesi klagesi
Lewis,1413,,,,,,,,"Gephyropsylla klagesi rangeli Smit, 1987",,Gephyropsylla klagesi,,,,1987,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Rhopalopsyllidae,Rhopalopsyllinae,,,Gephyropsylla,,klagesi,rangeli,subspecies,,"Smit, 1987",,ICZN,accepted,,,Gephyropsylla klagesi rangeli
Lewis,1414,,,,,,,,"Gephyropsylla klagesi samuelis (Jordan & Rothschild, 1923)",,Gephyropsylla klagesi,,,,1923,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Rhopalopsyllidae,Rhopalopsyllinae,,,Gephyropsylla,,klagesi,samuelis,subspecies,,"(Jordan & Rothschild, 1923)",,ICZN,accepted,,,Gephyropsylla klagesi samuelis
Lewis,1415,,,,,,,,"Gephyropsylla maxomydis Durden & Beaucournu, 2006",,Gephyropsylla,,,,2006,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Rhopalopsyllidae,Rhopalopsyllinae,,,Gephyropsylla,,maxomydis,,species,,"Durden & Beaucournu, 2006",,ICZN,accepted,,,Gephyropsylla maxomydis
"Lewis, GBIF",3575,,,,,,,,"Gephyropsylla Barrera, 1952",,Rhopalopsyllinae,,,,1952,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Rhopalopsyllidae,Rhopalopsyllinae,,,Gephyropsylla,,,,genus,,"Barrera, 1952",,ICZN,accepted,,,Gephyropsylla
Lewis,1447,,,,,,,,"Hectiella lakoi (Guimaṛes, 1948)",,Hectiella,,,,1948,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Rhopalopsyllidae,Rhopalopsyllinae,,,Hectiella,,lakoi,,species,,"(Guimaṛes, 1948)",,ICZN,accepted,,,Hectiella lakoi
Lewis,1448,,,,,,,,"Hectiella lopesi Guimaráes & Linardi, 1993",,Hectiella,,,,1993,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Rhopalopsyllidae,Rhopalopsyllinae,,,Hectiella,,lopesi,,species,,"Guimaráes & Linardi, 1993",,ICZN,accepted,,,Hectiella lopesi
Lewis,1449,,,,,,,,"Hectiella nitidus (Johnson, 1957)",,Hectiella,,,,1957,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Rhopalopsyllidae,Rhopalopsyllinae,,,Hectiella,,nitidus,,species,,"(Johnson, 1957)",,ICZN,accepted,,,Hectiella nitidus
Lewis,3581,,,,,,,,"Hectiella Barrera, 1952",,Rhopalopsyllinae,,,,1952,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Rhopalopsyllidae,Rhopalopsyllinae,,,Hectiella,,,,genus,,"Barrera, 1952",,ICZN,accepted,,,Hectiella
Lewis,2132,,,,,,,,"Neotropsylla guimaraesi Linardi, 1978",,Neotropsylla,,,,1978,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Rhopalopsyllidae,Rhopalopsyllinae,,,Neotropsylla,,guimaraesi,,species,,"Linardi, 1978",,ICZN,accepted,,,Neotropsylla guimaraesi
"Lewis, GBIF",3629,,,,,,,,"Neotropsylla Linardi & Guimaraes, 1993",,Rhopalopsyllinae,,,,1993,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Rhopalopsyllidae,Rhopalopsyllinae,,,Neotropsylla,,,,genus,,"Linardi & Guimaraes, 1993",,ICZN,accepted,,,Neotropsylla
"Lewis, CoL, GBIF, NMNH",2784,,,,,,,,"Polygenis acodontis (Jordan & Rothschild, 1923)",,Polygenis,,,,1923,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Rhopalopsyllidae,Rhopalopsyllinae,,,Polygenis,,acodontis,,species,,"(Jordan & Rothschild, 1923)",,ICZN,accepted,,,Polygenis acodontis
"Lewis, CoL, GBIF",2787,,,,,,,,"Polygenis adelus (Jordan & Rothschild, 1923)",,Polygenis,,,,1923,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Rhopalopsyllidae,Rhopalopsyllinae,,,Polygenis,,adelus,,species,,"(Jordan & Rothschild, 1923)",,ICZN,accepted,,,Polygenis adelus
"Lewis, CoL, GBIF, NMNH",2788,,,,,,,,"Polygenis adocetus Traub, 1950",,Polygenis,,,,1950,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Rhopalopsyllidae,Rhopalopsyllinae,,,Polygenis,,adocetus,,species,,"Traub, 1950",,ICZN,accepted,,,Polygenis adocetus
"Lewis, CoL, GBIF",2805,,2806,,,,,,"Polygenis ambersoni Traub & Johnson, 1952",Polygenis dunni,Polygenis,,,,1952,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Rhopalopsyllidae,Rhopalopsyllinae,,,Polygenis,,ambersoni,,species,,"Traub & Johnson, 1952",,ICZN,synonym,,,Polygenis ambersoni
"Lewis, CoL, GBIF, NMNH",2791,,,,,,,,"Polygenis atopus (Jordan & Rothschild, 1922)",,Polygenis,,,,1922,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Rhopalopsyllidae,Rhopalopsyllinae,,,Polygenis,,atopus,,species,,"(Jordan & Rothschild, 1922)",,ICZN,accepted,,,Polygenis atopus
"Lewis, CoL, GBIF",2832,,2833,,,,,,"Polygenis atra Guimaráes, 1947",Polygenis rimatus,Polygenis,,,,1947,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Rhopalopsyllidae,Rhopalopsyllinae,,,Polygenis,,atra,,species,,"Guimaráes, 1947",,ICZN,synonym,,,Polygenis atra
"Lewis, CoL, GBIF, NMNH",2793,,,,,,,,"Polygenis axius axius (Jordan & Rothschild, 1923)",,Polygenis axius,,,,1923,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Rhopalopsyllidae,Rhopalopsyllinae,,,Polygenis,,axius,axius,subspecies,,"(Jordan & Rothschild, 1923)",,ICZN,accepted,,,Polygenis axius axius
"Lewis, CoL, GBIF",2794,,,,,,,,"Polygenis axius pessoai Guimaráes, 1956",,Polygenis axius,,,,1956,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Rhopalopsyllidae,Rhopalopsyllinae,,,Polygenis,,axius,pessoai,subspecies,,"Guimaráes, 1956",,ICZN,accepted,,,Polygenis axius pessoai
"Lewis, CoL, GBIF",2795,,,,,,,,"Polygenis axius proximus Guimaráes, 1948",,Polygenis axius,,,,1948,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Rhopalopsyllidae,Rhopalopsyllinae,,,Polygenis,,axius,proximus,subspecies,,"Guimaráes, 1948",,ICZN,accepted,,,Polygenis axius proximus
"Lewis, CoL, GBIF, NMNH",2797,,,,,,,,"Polygenis bohlsi bohlsi (Wahlgren, 1901)",,Polygenis bohlsi,,,,1901,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Rhopalopsyllidae,Rhopalopsyllinae,,,Polygenis,,bohlsi,bohlsi,subspecies,,"(Wahlgren, 1901)",,ICZN,accepted,,,Polygenis bohlsi bohlsi
"Lewis, CoL, GBIF",2798,,,,,,,,"Polygenis bohlsi jordani (Costa Lima & Hathaway, 1937)",,Polygenis bohlsi,,,,1937,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Rhopalopsyllidae,Rhopalopsyllinae,,,Polygenis,,bohlsi,jordani,subspecies,,"(Costa Lima & Hathaway, 1937)",,ICZN,accepted,,,Polygenis bohlsi jordani
"Lewis, CoL, GBIF",2799,,,,,,,,"Polygenis brachinus Jordan, 1950",,Polygenis,,,,1950,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Rhopalopsyllidae,Rhopalopsyllinae,,,Polygenis,,brachinus,,species,,"Jordan, 1950",,ICZN,accepted,,,Polygenis brachinus
"Lewis, CoL, GBIF",2800,,2801,,,,,,"Polygenis breyeri Del Ponte, 1963",Polygenis byturus,Polygenis,,,,1963,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Rhopalopsyllidae,Rhopalopsyllinae,,,Polygenis,,breyeri,,species,,"Del Ponte, 1963",,ICZN,synonym,,,Polygenis breyeri
"Lewis, CoL, GBIF, NMNH",2801,,,,,,,,"Polygenis byturus (Jordan & Rothschild, 1923)",,Polygenis,,,,1923,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Rhopalopsyllidae,Rhopalopsyllinae,,,Polygenis,,byturus,,species,,"(Jordan & Rothschild, 1923)",,ICZN,accepted,,,Polygenis byturus
"Lewis, CoL, GBIF",2802,,,,,,,,"Polygenis caucensis Mendez, 1977",,Polygenis,,,,1977,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Rhopalopsyllidae,Rhopalopsyllinae,,,Polygenis,,caucensis,,species,,"Mendez, 1977",,ICZN,accepted,,,Polygenis caucensis
"Lewis, CoL, GBIF",2803,,,,,,,,"Polygenis delpontei Mendez, 1977",,Polygenis,,,,1977,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Rhopalopsyllidae,Rhopalopsyllinae,,,Polygenis,,delpontei,,species,,"Mendez, 1977",,ICZN,accepted,,,Polygenis delpontei
"Lewis, CoL, GBIF",2804,,,,,,,,"Polygenis dendrobius (Wagner, 1939)",,Polygenis,,,,1939,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Rhopalopsyllidae,Rhopalopsyllinae,,,Polygenis,,dendrobius,,species,,"(Wagner, 1939)",,ICZN,accepted,,,Polygenis dendrobius
"Lewis, CoL, GBIF",2830,,2831,,,,,,"Polygenis dentei Guimaṛes, 1947",Polygenis pygaerus,Polygenis,,,,1947,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Rhopalopsyllidae,Rhopalopsyllinae,,,Polygenis,,dentei,,species,,"Guimaṛes, 1947",,ICZN,synonym,,,Polygenis dentei
"Lewis, CoL, GBIF, NMNH",2806,,,,,,,,"Polygenis dunni (Jordan & Rothschild, 1922)",,Polygenis,,,,1922,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Rhopalopsyllidae,Rhopalopsyllinae,,,Polygenis,,dunni,,species,,"(Jordan & Rothschild, 1922)",,ICZN,accepted,,,Polygenis dunni
"Lewis, CoL, FMNH, GBIF, NMNH",2807,,,,,,,,"Polygenis floridanus Johnson & Layne, 1961",,Polygenis,,,,1961,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Rhopalopsyllidae,Rhopalopsyllinae,,,Polygenis,,floridanus,,species,,"Johnson & Layne, 1961",,ICZN,accepted,,,Polygenis floridanus
"Lewis, CoL, GBIF",2827,,2829,,,,,,"Polygenis fornesi Del Ponte, 1967",Polygenis puelche,Polygenis,,,,1967,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Rhopalopsyllidae,Rhopalopsyllinae,,,Polygenis,,fornesi,,species,,"Del Ponte, 1967",,ICZN,synonym,,,Polygenis fornesi
"Lewis, CoL, GBIF, NMNH",2810,,,,,,,,"Polygenis frustratus Johnson, 1957",,Polygenis,,,,1957,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Rhopalopsyllidae,Rhopalopsyllinae,,,Polygenis,,frustratus,,species,,"Johnson, 1957",,ICZN,accepted,,,Polygenis frustratus
"Lewis, CoL, GBIF",2792,,2793,,,,,,"Polygenis gardellai Del Ponte, 1967",Polygenis axius axius,Polygenis,,,,1967,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Rhopalopsyllidae,Rhopalopsyllinae,,,Polygenis,,gardellai,,species,,"Del Ponte, 1967",,ICZN,synonym,,,Polygenis gardellai
"Lewis, CoL, FMNH, GBIF, NMNH",2812,,,,,,,,"Polygenis gwyni (C. Fox, 1914)",,Polygenis,,,,1914,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Rhopalopsyllidae,Rhopalopsyllinae,,,Polygenis,,gwyni,,species,,"(C. Fox, 1914)",,ICZN,accepted,,,Polygenis gwyni
"Lewis, CoL, GBIF",2813,,,,,,,,"Polygenis hopkinsi Mendez, 1977",,Polygenis,,,,1977,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Rhopalopsyllidae,Rhopalopsyllinae,,,Polygenis,,hopkinsi,,species,,"Mendez, 1977",,ICZN,accepted,,,Polygenis hopkinsi
"Lewis, CoL, GBIF, NMNH",2814,,,,,,,,"Polygenis impavidus Johnson, 1957",,Polygenis,,,,1957,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Rhopalopsyllidae,Rhopalopsyllinae,,,Polygenis,,impavidus,,species,,"Johnson, 1957",,ICZN,accepted,,,Polygenis impavidus
"Lewis, CoL, GBIF, NMNH",2815,,,,,,,,"Polygenis litargus (Jordan & Rothschild, 1923)",,Polygenis,,,,1923,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Rhopalopsyllidae,Rhopalopsyllinae,,,Polygenis,,litargus,,species,,"(Jordan & Rothschild, 1923)",,ICZN,accepted,,,Polygenis litargus
"Lewis, CoL, GBIF",2816,,,,,,,,"Polygenis litus (Jordan & Rothschild, 1908)",,Polygenis,,,,1908,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Rhopalopsyllidae,Rhopalopsyllinae,,,Polygenis,,litus,,species,,"(Jordan & Rothschild, 1908)",,ICZN,accepted,,,Polygenis litus
"Lewis, CoL, GBIF",2808,,2810,,,,,,"Polygenis magellanicus Del Ponte, 1967",Polygenis frustratus,Polygenis,,,,1967,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Rhopalopsyllidae,Rhopalopsyllinae,,,Polygenis,,magellanicus,,species,,"Del Ponte, 1967",,ICZN,synonym,,,Polygenis magellanicus
"Lewis, CoL, FMNH, GBIF, NMNH",2817,,,,,,,,"Polygenis martinezbaezi Vargas, 1951",,Polygenis,,,,1951,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Rhopalopsyllidae,Rhopalopsyllinae,,,Polygenis,,martinezbaezi,,species,,"Vargas, 1951",,ICZN,accepted,,,Polygenis martinezbaezi
"Lewis, CoL, GBIF",2818,,,,,,,,"Polygenis massoiai Del Ponte, 1967",,Polygenis,,,,1967,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Rhopalopsyllidae,Rhopalopsyllinae,,,Polygenis,,massoiai,,species,,"Del Ponte, 1967",,ICZN,accepted,,,Polygenis massoiai
"Lewis, CoL, GBIF",2820,,,,,,,,"Polygenis occidentalis occidentalis (Cunha, 1914)",,Polygenis occidentalis,,,,1914,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Rhopalopsyllidae,Rhopalopsyllinae,,,Polygenis,,occidentalis,occidentalis,subspecies,,"(Cunha, 1914)",,ICZN,accepted,,,Polygenis occidentalis occidentalis
"Lewis, CoL, GBIF, NMNH",2821,,,,,,,,"Polygenis occidentalis steganus (Jordan & Rothschild, 1923)",,Polygenis occidentalis,,,,1923,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Rhopalopsyllidae,Rhopalopsyllinae,,,Polygenis,,occidentalis,steganus,subspecies,,"(Jordan & Rothschild, 1923)",,ICZN,accepted,,,Polygenis occidentalis steganus
"Lewis, CoL, GBIF",2822,,,,,,,,"Polygenis odiosus Smit, 1958",,Polygenis,,,,1958,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Rhopalopsyllidae,Rhopalopsyllinae,,,Polygenis,,odiosus,,species,,"Smit, 1958",,ICZN,accepted,,,Polygenis odiosus
"Lewis, CoL, GBIF",2809,,2810,,,,,,"Polygenis oxymycteri Del Ponte, 1967",Polygenis frustratus,Polygenis,,,,1967,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Rhopalopsyllidae,Rhopalopsyllinae,,,Polygenis,,oxymycteri,,species,,"Del Ponte, 1967",,ICZN,synonym,,,Polygenis oxymycteri
"Lewis, CoL, GBIF, NMNH",2823,,,,,,,,"Polygenis peronis (Jordan & Rothschild, 1923)",,Polygenis,,,,1923,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Rhopalopsyllidae,Rhopalopsyllinae,,,Polygenis,,peronis,,species,,"(Jordan & Rothschild, 1923)",,ICZN,accepted,,,Polygenis peronis
"Lewis, CoL, GBIF, NMNH",2824,,2825,,,,,,Polygenis platensis cisandinus,Polygenis platensis,Polygenis platensis,,,,1939,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Rhopalopsyllidae,Rhopalopsyllinae,,,Polygenis,,platensis,cisandinus,subspecies,,"(Jordan, 1939)",,ICZN,synonym,,,Polygenis platensis cisandinus
Lewis,2785,,2787,,,,,,"Polygenis platensis versutus Guimaṛes, 1942",Polygenis adelus,Polygenis platensis,,,,1942,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Rhopalopsyllidae,Rhopalopsyllinae,,,Polygenis,,platensis,versutus,subspecies,,"Guimaṛes, 1942",,ICZN,synonym,,,Polygenis platensis versutus
"Lewis, CoL, GBIF",2825,,,,,,,,"Polygenis platensis (Jordan & Rothschild, 1908)",,Polygenis,,,,1908,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Rhopalopsyllidae,Rhopalopsyllinae,,,Polygenis,,platensis,,species,,"(Jordan & Rothschild, 1908)",,ICZN,accepted,,,Polygenis platensis
"Lewis, CoL, GBIF, NMNH",2826,,,,,,,,"Polygenis pradoi (Wagner, 1937)",,Polygenis,,,,1937,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Rhopalopsyllidae,Rhopalopsyllinae,,,Polygenis,,pradoi,,species,,"(Wagner, 1937)",,ICZN,accepted,,,Polygenis pradoi
"Lewis, CoL, GBIF, NMNH",2829,,,,,,,,"Polygenis puelche Del Ponte, 1963",,Polygenis,,,,1963,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Rhopalopsyllidae,Rhopalopsyllinae,,,Polygenis,,puelche,,species,,"Del Ponte, 1963",,ICZN,accepted,,,Polygenis puelche
"Lewis, CoL, GBIF, NMNH",2831,,,,,,,,"Polygenis pygaerus (Wagner, 1937)",,Polygenis,,,,1937,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Rhopalopsyllidae,Rhopalopsyllinae,,,Polygenis,,pygaerus,,species,,"(Wagner, 1937)",,ICZN,accepted,,,Polygenis pygaerus
"Lewis, CoL, GBIF, NMNH",2833,,,,,,,,"Polygenis rimatus (Jordan, 1932)",,Polygenis,,,,1932,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Rhopalopsyllidae,Rhopalopsyllinae,,,Polygenis,,rimatus,,species,,"(Jordan, 1932)",,ICZN,accepted,,,Polygenis rimatus
"Lewis, CoL, GBIF, NMNH",2835,,,,,,,,"Polygenis roberti beebei (I. Fox, 1947)",,Polygenis roberti,,,,1947,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Rhopalopsyllidae,Rhopalopsyllinae,,,Polygenis,,roberti,beebei,subspecies,,"(I. Fox, 1947)",,ICZN,accepted,,,Polygenis roberti beebei
"Lewis, CoL, GBIF",2837,,,,,,,,"Polygenis roberti roberti (Rothschild, 1905)",,Polygenis roberti,,,,1905,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Rhopalopsyllidae,Rhopalopsyllinae,,,Polygenis,,roberti,roberti,subspecies,,"(Rothschild, 1905)",,ICZN,accepted,,,Polygenis roberti roberti
"Lewis, CoL, GBIF",2838,,,,,,,,"Polygenis roberti tripopsis Guimaráes, 1948",,Polygenis roberti,,,,1948,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Rhopalopsyllidae,Rhopalopsyllinae,,,Polygenis,,roberti,tripopsis,subspecies,,"Guimaráes, 1948",,ICZN,accepted,,,Polygenis roberti tripopsis
"Lewis, CoL, GBIF",2839,,,,,,,,"Polygenis rozeboomi Vargas, 1952",,Polygenis,,,,1952,,Animalia,Arthropoda,Insecta,,,Siphonaptera,,,,,,Rhopalopsyllidae,Rhopalopsyllinae,,,Polygenis,,rozeboomi,,species,,"Vargas, 1952",,ICZN,accepted,,,Polygenis rozeboomi
