source,kingdom,family,taxonRank,scientificNameAuthorship,vernacularName,canonicalName,acceptedTaxon,parentTaxon
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Subspecies,"Jordan & Rothschild, 1920",,Ctenophthalmus agyrtes oreadis,Ctenophthalmus agyrtes verbanus,Ctenophthalmus
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Subspecies,"Rosicky, 1959",,Ctenophthalmus agyrtes pelikani,Ctenophthalmus agyrtes pelikani,Ctenophthalmus
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Subspecies,"Rosicky, 1955",,Ctenophthalmus agyrtes peusianus,Ctenophthalmus agyrtes peusianus,Ctenophthalmus
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Subspecies,"Peus, 1958",,Ctenophthalmus agyrtes prothelenus,Ctenophthalmus agyrtes prothelenus,Ctenophthalmus
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Subspecies,"Rothschild, 1910",,Ctenophthalmus agyrtes provincialis,Ctenophthalmus agyrtes provincialis,Ctenophthalmus
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Subspecies,"Suciu, 1973",,Ctenophthalmus agyrtes romanicus,Ctenophthalmus agyrtes romanicus,Ctenophthalmus
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Subspecies,"Rosicky, 1959",,Ctenophthalmus agyrtes ropotamensis,Ctenophthalmus agyrtes ropotamensis,Ctenophthalmus
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Subspecies,"Peus, 1959",,Ctenophthalmus agyrtes rugosus,Ctenophthalmus agyrtes rugosus,Ctenophthalmus
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Subspecies,"Beaucournu, 1964",,Ctenophthalmus agyrtes sapaudianus,Ctenophthalmus agyrtes impavidus,Ctenophthalmus
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Subspecies,"Ioff, 1928",,Ctenophthalmus agyrtes sardiniensis,Ctenophthalmus agyrtes sardiniensis,Ctenophthalmus
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Subspecies,"Wagner, 1930",,Ctenophthalmus agyrtes serbicus,Ctenophthalmus agyrtes serbicus,Ctenophthalmus
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Subspecies,"Peus, 1950",,Ctenophthalmus agyrtes smitianus,Ctenophthalmus agyrtes smitianus,Ctenophthalmus
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Subspecies,"Peus, 1958",,Ctenophthalmus agyrtes taygetus,Ctenophthalmus agyrtes taygetus,Ctenophthalmus
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Subspecies,"Jordan & Rothschild, 1920",,Ctenophthalmus agyrtes verbanus,Ctenophthalmus agyrtes verbanus,Ctenophthalmus
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Subspecies,"Peus, 1950",,Ctenophthalmus agyrtes wagnerianus,Ctenophthalmus agyrtes wagnerianus,Ctenophthalmus
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Species,"Wahlgren, 1911",,Ctenophthalmus agyrtoides,Ctenophthalmus agyrtes agyrtes,Ctenophthalmus
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Species,"Smit, 1962",,Ctenophthalmus allisoni,Ctenophthalmus allisoni,Ctenophthalmus
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Species,"Hubbard, 1956",,Ctenophthalmus allousei,Ctenophthalmus allousei,Ctenophthalmus
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Subspecies,"Smit, 1960",,Ctenophthalmus andorrensis andorrensis,Ctenophthalmus andorrensis andorrensis,Ctenophthalmus
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Subspecies,"Beaucournu, 1973",,Ctenophthalmus andorrensis catalaniensis,Ctenophthalmus andorrensis catalaniensis,Ctenophthalmus
"Lewis, CoL, GBIF, NMNH",Animalia,Ctenophthalmidae,Subspecies,"Beaucournu, Gilot & Vericad, 1973",,Ctenophthalmus andorrensis veletensis,Ctenophthalmus andorrensis veletensis,Ctenophthalmus
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Species,"Ribeiro, 1975",,Ctenophthalmus angolensis,Ctenophthalmus angolensis,Ctenophthalmus
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Species,"Peus, 1977",,Ctenophthalmus angulosus,Ctenophthalmus angulosus,Ctenophthalmus
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Subspecies,"Rothschild, 1907",,Ctenophthalmus ansorgei ansorgei,Ctenophthalmus ansorgei ansorgei,Ctenophthalmus
"Lewis, CoL, GBIF, NMNH",Animalia,Ctenophthalmidae,Subspecies,"Jordan, 1936",,Ctenophthalmus ansorgei catanganus,Ctenophthalmus ansorgei catanganus,Ctenophthalmus
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Subspecies,"Smit, 1955",,Ctenophthalmus apertus allani,Ctenophthalmus apertus allani,Ctenophthalmus
"Lewis, CoL, GBIF, NMNH",Animalia,Ctenophthalmidae,Subspecies,"Jordan & Rothschild, 1921",,Ctenophthalmus apertus apertus,Ctenophthalmus apertus apertus,Ctenophthalmus
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Subspecies,"Beaucournu, 1972",,Ctenophthalmus apertus azevedoi,Ctenophthalmus apertus azevedoi,Ctenophthalmus
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Subspecies,"Wagner, 1939",,Ctenophthalmus apertus gilcolladoi,Ctenophthalmus apertus gilcolladoi,Ctenophthalmus
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Subspecies,"Beaucournu, 1975",,Ctenophthalmus apertus gosalbezi,Ctenophthalmus apertus gosalbezi,Ctenophthalmus
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Subspecies,"Beaucournu, Gilot & Vericad, 1973",,Ctenophthalmus apertus meylani,Ctenophthalmus apertus meylani,Ctenophthalmus
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Subspecies,"Beaucournu & Launay, 1978",,Ctenophthalmus apertus personatus,Ctenophthalmus apertus personatus,Ctenophthalmus
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Subspecies,"Beaucournu, 1972",,Ctenophthalmus apertus queirozi,Ctenophthalmus apertus queirozi,Ctenophthalmus
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Species,"Li, 1979",,Ctenophthalmus aprojectus,Ctenophthalmus aprojectus,Ctenophthalmus
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Species,"Smit, 1960",,Ctenophthalmus arcanus,Ctenophthalmus arcanus,Ctenophthalmus
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Species,"Wagner & Ioff, 1926",,Ctenophthalmus arvalis,Ctenophthalmus arvalis,Ctenophthalmus
"Lewis, CoL, GBIF, NMNH",Animalia,Ctenophthalmidae,Subspecies,"(Taschenberg, 1880)",,Ctenophthalmus assimilis assimilis,Ctenophthalmus assimilis assimilis,Ctenophthalmus
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Subspecies,"Peus, 1965",,Ctenophthalmus assimilis bernhardus,Ctenophthalmus assimilis bernhardus,Ctenophthalmus
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Subspecies,"Smit & Rosicky, 1965",,Ctenophthalmus assimilis erectus,Ctenophthalmus assimilis erectus,Ctenophthalmus
"Lewis, CoL, GBIF, NMNH",Animalia,Ctenophthalmidae,Species,"Jordan & Rothschild, 1913",,Ctenophthalmus atomus,Ctenophthalmus atomus,Ctenophthalmus
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Subspecies,"Smit, 1976",,Ctenophthalmus audax anarcus,Ctenophthalmus audax anarcus,Ctenophthalmus
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Subspecies,"Jordan & Rothschild, 1913",,Ctenophthalmus audax audax,Ctenophthalmus audax audax,Ctenophthalmus
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Subspecies,"Smit, 1976",,Ctenophthalmus audax szaboi,Ctenophthalmus audax szaboi,Ctenophthalmus
"Lewis, CoL, GBIF, NMNH",Animalia,Ctenophthalmidae,Species,"Jordan, 1933",,Ctenophthalmus bacopus,Ctenophthalmus bacopus,Ctenophthalmus
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Subspecies,"Jordan, 1931",,Ctenophthalmus baeticus arvernus,Ctenophthalmus baeticus arvernus,Ctenophthalmus
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Subspecies,"Rothschild, 1910",,Ctenophthalmus baeticus baeticus,Ctenophthalmus baeticus baeticus,Ctenophthalmus
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Subspecies,"Beaucournu, 1968",,Ctenophthalmus baeticus boisseauorum,Ctenophthalmus baeticus boisseauorum,Ctenophthalmus
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Subspecies,"Beaucournu, 1975",,Ctenophthalmus baeticus gemellus,Ctenophthalmus baeticus gemellus,Ctenophthalmus
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Species,"Peus, 1978",,Ctenophthalmus baueri,Ctenophthalmus baueri,Ctenophthalmus
Lewis,Animalia,Ctenophthalmidae,Species,"Keskin & Beaucournu, 2019",,Ctenophthalmus beyzanurae,Ctenophthalmus beyzanurae,Ctenophthalmus
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Subspecies,"Smit, 1960",,Ctenophthalmus bifidatus bifidatus,Ctenophthalmus bifidatus bifidatus,Ctenophthalmus
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Subspecies,"Beaucournu & Ohran, 1986",,Ctenophthalmus bifidatus mancus,Ctenophthalmus bifidatus mancus,Ctenophthalmus
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Species,"ioff, 1940",,Ctenophthalmus bifurcus,Ctenophthalmus bifurcus,Ctenophthalmus
"Lewis, GBIF",Animalia,Ctenophthalmidae,Species,"Kolenati, 1857",,Ctenophthalmus bisbidentatus,Ctenophthalmus bisoctodentatus bisoctodentatus,Ctenophthalmus
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Subspecies,"Kolenati, 1863",,Ctenophthalmus bisoctodentatus bisoctodentatus,Ctenophthalmus bisoctodentatus bisoctodentatus,Ctenophthalmus
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Subspecies,"Beaucournu, 1979",,Ctenophthalmus bisoctodentatus certus,Ctenophthalmus bisoctodentatus certus,Ctenophthalmus
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Subspecies,"Oudemans, 1914",,Ctenophthalmus bisoctodentatus heselhausi,Ctenophthalmus bisoctodentatus bisoctodentatus,Ctenophthalmus
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Subspecies,"Smit, 1956",,Ctenophthalmus bisoctodentatus occidentalis,Ctenophthalmus bisoctodentatus bisoctodentatus,Ctenophthalmus
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Subspecies,"Beaucournu & Grulich, 1981",,Ctenophthalmus bisoctodentatus suciuae,Ctenophthalmus bisoctodentatus suciuae,Ctenophthalmus
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Species,Kolenati 1863,,Ctenophthalmus bisseptemdentatus,Ctenophthalmus bisoctodentatus bisoctodentatus,Ctenophthalmus
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Species,"Peus, 1977",,Ctenophthalmus bithynicus,Ctenophthalmus bithynicus,Ctenophthalmus
"Lewis, CoL, GBIF, NMNH",Animalia,Ctenophthalmidae,Species,"Smit, 1960",,Ctenophthalmus blandulus,Ctenophthalmus blandulus,Ctenophthalmus
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Subspecies,"Wagner & Argyropulo, 1934",,Ctenophthalmus bogatschevi bogatschevi,Ctenophthalmus bogatschevi bogatschevi,Ctenophthalmus
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Subspecies,"Argyropulo, 1936",,Ctenophthalmus bogatschevi tatianae,Ctenophthalmus bogatschevi tatianae,Ctenophthalmus
"Lewis, CoL, GBIF, NMNH",Animalia,Ctenophthalmidae,Species,"Wagner & Ioff, 1926",,Ctenophthalmus breviatus,Ctenophthalmus breviatus,Ctenophthalmus
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Subspecies,"Li & Huang, 1980",,Ctenophthalmus breviprojiciens breviprojiciens,Ctenophthalmus breviprojiciens breviprojiciens,Ctenophthalmus
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Subspecies,"Lu, Zhang & Li, 1997",,Ctenophthalmus breviprojiciens zhejiangensis,Ctenophthalmus breviprojiciens zhejiangensis,Ctenophthalmus
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Subspecies,"Peus, 1977",,Ctenophthalmus bureschi anatolicus,Ctenophthalmus bureschi anatolicus,Ctenophthalmus
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Subspecies,"Rosicky, 1959",,Ctenophthalmus bureschi bureschi,Ctenophthalmus bureschi bureschi,Ctenophthalmus
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Species,"Barrera & Machado, 1960",,Ctenophthalmus caballeroi,Ctenophthalmus caballeroi,Ctenophthalmus
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Species,"Beaucournu & Morel, 1992",,Ctenophthalmus caecus,Ctenophthalmus caecus,Ctenophthalmus
"Lewis, CoL, GBIF, NMNH",Animalia,Ctenophthalmidae,Subspecies,"Jordan & Rothschild, 1913",,Ctenophthalmus calceatus cabirus,Ctenophthalmus calceatus cabirus,Ctenophthalmus
"Lewis, CoL, GBIF, NMNH",Animalia,Ctenophthalmidae,Subspecies,"Waterston, 1912",,Ctenophthalmus calceatus calceatus,Ctenophthalmus calceatus calceatus,Ctenophthalmus
Lewis,Animalia,Ctenophthalmidae,Subspecies,1940,,Ctenophthalmus calceatus septentrionalis,Ctenophthalmus calceatus calceatus,Ctenophthalmus
"Lewis, CoL, GBIF, NMNH",Animalia,Ctenophthalmidae,Subspecies,"Traub, 1963",,Ctenophthalmus calceatus tholatus,Ctenophthalmus calceatus tholatus,Ctenophthalmus
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Subspecies,"Vysotskaya, 1968",,Ctenophthalmus capriciosus bychowskyi,Ctenophthalmus capriciosus bychowskyi,Ctenophthalmus
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Subspecies,"Smit, 1960",,Ctenophthalmus capriciosus capriciosus,Ctenophthalmus capriciosus capriciosus,Ctenophthalmus
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Subspecies,"Suciu, 1969",,Ctenophthalmus capriciosus carpathicus,Ctenophthalmus capriciosus bychowskyi,Ctenophthalmus
"Lewis, CoL, GBIF, NMNH",Animalia,Ctenophthalmidae,Species,"(Taschenberg, 1880)",,Ctenophthalmus caucasicus,Ctenophthalmus caucasicus,Ctenophthalmus
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Species,"Ioff & Rostigayev, 1950",,Ctenophthalmus chionomydis,Ctenophthalmus chionomydis,Ctenophthalmus
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Species,"Smit, 1975",,Ctenophthalmus chrysochloridis,Ctenophthalmus chrysochloridis,Ctenophthalmus
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Subspecies,Rosicky 1959,,Ctenophthalmus congener bulgaricus,Ctenophthalmus congener vicarius,Ctenophthalmus
"Lewis, CoL, GBIF, NMNH",Animalia,Ctenophthalmidae,Subspecies,"Rothschild, 1907",,Ctenophthalmus congener congener,Ctenophthalmus congener congener,Ctenophthalmus
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Subspecies,"Peus, 1959",,Ctenophthalmus congener geminus,Ctenophthalmus secundus geminus,Ctenophthalmus
"Lewis, GBIF",Animalia,Ctenophthalmidae,Subspecies,"Beaucournu, 1964",,Ctenophthalmus congener grulichi,Ctenophthalmus congener congener,Ctenophthalmus
Lewis,Animalia,Ctenophthalmidae,Subspecies,"Smit, 1955",,Ctenophthalmus congener hokkaidensis,Ctenophthalmus congeneroides truncus,Ctenophthalmus
Lewis,Animalia,Ctenophthalmidae,Subspecies,"Smit, 1955",,Ctenophthalmus congener honshuensis,Ctenophthalmus congeneroides congeneroides,Ctenophthalmus
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Subspecies,"Peus, 1958",,Ctenophthalmus congener italoscopus,Ctenophthalmus secundus italoscopus,Ctenophthalmus
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Subspecies,"Peus, 1958",,Ctenophthalmus congener levadianus,Ctenophthalmus secundus levadianus,Ctenophthalmus
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Subspecies,"Farhang-Azad, 1969",,Ctenophthalmus congener nadimi,Ctenophthalmus congener nadimi,Ctenophthalmus
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Subspecies,"Smit, 1960",,Ctenophthalmus congener tenuistigmatus,Ctenophthalmus congener tenuistigmatus,Ctenophthalmus
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Subspecies,"Peus, 1954",,Ctenophthalmus congener troilus,Ctenophthalmus secundus troilus,Ctenophthalmus
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Subspecies,"Jordan & Rothschild, 1921",,Ctenophthalmus congener vicarius,Ctenophthalmus congener vicarius,Ctenophthalmus
"Lewis, CoL, GBIF, NMNH",Animalia,Ctenophthalmidae,Subspecies,"Wagner, 1930",,Ctenophthalmus congeneroides congeneroides,Ctenophthalmus congeneroides congeneroides,Ctenophthalmus
"Lewis, CoL, GBIF, NMNH",Animalia,Ctenophthalmidae,Subspecies,"Ioff & Scalon, 1950",,Ctenophthalmus congeneroides truncus,Ctenophthalmus congeneroides truncus,Ctenophthalmus
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Species,"Peus, 1977",,Ctenophthalmus coniunctus,Ctenophthalmus coniunctus,Ctenophthalmus
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Species,"Peus, 1977",,Ctenophthalmus contiger,Ctenophthalmus contiger,Ctenophthalmus
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Subspecies,"Jordan & Rothschild, 1913",,Ctenophthalmus cophurus cophurus,Ctenophthalmus cophurus cophurus,Ctenophthalmus
"Lewis, CoL, GBIF, NMNH",Animalia,Ctenophthalmidae,Subspecies,"Hubbard, 1964",,Ctenophthalmus cophurus grzimeki,Ctenophthalmus cophurus grzimeki,Ctenophthalmus
"Lewis, CoL, GBIF, NMNH",Animalia,Ctenophthalmidae,Subspecies,"Hubbard, 1963",,Ctenophthalmus cophurus hemingwayi,Ctenophthalmus cophurus hemingwayi,Ctenophthalmus
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Subspecies,"Smit, 1975",,Ctenophthalmus cophurus prolapsus,Ctenophthalmus cophurus prolapsus,Ctenophthalmus
"Lewis, CoL, GBIF, NMNH",Animalia,Ctenophthalmidae,Subspecies,"Hubbard, 1966",,Ctenophthalmus cophurus schmiederi,Ctenophthalmus cophurus schmiederi,Ctenophthalmus
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Subspecies,"Lewis, 1970",,Ctenophthalmus costai libanensis,Ctenophthalmus costai,Ctenophthalmus
"Lewis, CoL, GBIF, NMNH",Animalia,Ctenophthalmidae,Species,"Lewis, 1970",,Ctenophthalmus costai,Ctenophthalmus costai,Ctenophthalmus
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Species,"Jordan, 1932",,Ctenophthalmus crudelis,Ctenophthalmus crudelis,Ctenophthalmus
"Lewis, CoL, GBIF, NMNH",Animalia,Ctenophthalmidae,Species,"Traub & Barrera, 1966",,Ctenophthalmus cryptotis,Ctenophthalmus cryptotis,Ctenophthalmus
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Species,"Rostigayev, 1967",,Ctenophthalmus dagestanicus,Ctenophthalmus dagestanicus,Ctenophthalmus
Lewis,Animalia,Ctenophthalmidae,Species,"Ioff, 1928",,Ctenophthalmus dahuricus,Ctenophthalmus pisticus pisticus,Ctenophthalmus
"Lewis, CoL, GBIF, NMNH",Animalia,Ctenophthalmidae,Species,"Berteaux, 1949",,Ctenophthalmus debrauwerei,Ctenophthalmus debrauwerei,Ctenophthalmus
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Species,"Jordan, 1941",,Ctenophthalmus devignati,Ctenophthalmus devignati,Ctenophthalmus
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Species,"Mahnert, 1978",,Ctenophthalmus digitosignatus,Ctenophthalmus digitosignatus,Ctenophthalmus
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Species,"Wagner, 1928",,Ctenophthalmus dilatatus,Ctenophthalmus dilatatus,Ctenophthalmus
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Species,"Jordan, 1932",,Ctenophthalmus dinormus,Ctenophthalmus dinormus,Ctenophthalmus
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Subspecies,"Ioff, 1940",,Ctenophthalmus dolichus bair,Ctenophthalmus dolichus bair,Ctenophthalmus
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Subspecies,"Rothschild, 1913",,Ctenophthalmus dolichus dolichus,Ctenophthalmus dolichus dolichus,Ctenophthalmus
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Subspecies,"Ioff, 1940",,Ctenophthalmus dolichus idae,Ctenophthalmus dolichus idae,Ctenophthalmus
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Subspecies,"Klein, 1963",,Ctenophthalmus dolichus kurdensis,Ctenophthalmus dolichus kurdensis,Ctenophthalmus
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Subspecies,"Ioff, 1953",,Ctenophthalmus dolichus kysyl,Ctenophthalmus dolichus kysyl,Ctenophthalmus
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Subspecies,"Ioff, 1953",,Ctenophthalmus dolichus quadrinus,Ctenophthalmus dolichus quadrinus,Ctenophthalmus
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Subspecies,"Ioff, 1953",,Ctenophthalmus dolichus ursat,Ctenophthalmus dolichus ursat,Ctenophthalmus
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Subspecies,"Ioff, 1940",,Ctenophthalmus dolichus ustjurt,Ctenophthalmus dolichus ustjurt,Ctenophthalmus
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Species,"Smit, 1957",,Ctenophthalmus dolomydis,Ctenophthalmus dolomydis,Ctenophthalmus
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Species,"Jordan & Rothschild, 1915",,Ctenophthalmus dux,Ctenophthalmus dux,Ctenophthalmus
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Species,"Jordan, 1937",,Ctenophthalmus edwardsi,Ctenophthalmus edwardsi,Ctenophthalmus
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Subspecies,"Beaucournu, Valle & Launay, 1981",,Ctenophthalmus egregius celatus,Ctenophthalmus egregius celatus,Ctenophthalmus
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Subspecies,"Peus, 1964",,Ctenophthalmus egregius egregius,Ctenophthalmus egregius egregius,Ctenophthalmus
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Subspecies,"Beaucournu & Grulich, 1976",,Ctenophthalmus egregius garganus,Ctenophthalmus egregius garganus,Ctenophthalmus
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Species,"Beaucournu, 1981",,Ctenophthalmus elblae,Ctenophthalmus elblae,Ctenophthalmus
Lewis,Animalia,Ctenophthalmidae,Species,"Argyropulo, 1938",,Ctenophthalmus elegans,Ctenophthalmus golovi alpestris,Ctenophthalmus
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Species,"Rothschild, 1907",,Ctenophthalmus engis,Ctenophthalmus engis,Ctenophthalmus
"Lewis, CoL, GBIF",Animalia,Ctenophthalmidae,Species,"Li & Huang, 1980",,Ctenophthalmus eothenomus,Ctenophthalmus eothenomus,Ctenophthalmus
"Lewis, CoL, GBIF, NMNH",Animalia,Ctenophthalmidae,Species,"Jordan & Rothschild, 1913",,Ctenophthalmus eumeces,Ctenophthalmus eumeces,Ctenophthalmus
