source,kingdom,family,taxonRank,scientificNameAuthorship,vernacularName,canonical,acceptedTaxon,parentTaxon
TPT_v1,Animalia,Philopteridae,Subspecies," Zlotorzycka, 1970",,Anatoecus icterodes islandicus,Anatoecus icterodes islandicus,Anatoecus
TPT_v1,Animalia,Philopteridae,Subspecies, Keler 1960,,Anatoecus icterodes knechteli,Anatoecus icterodes knechteli,Anatoecus
TPT_v1,Animalia,Philopteridae,Subspecies, Keler 1960,,Anatoecus icterodes macrocephalus,Anatoecus icterodes macrocephalus,Anatoecus
TPT_v1,Animalia,Philopteridae,Subspecies, Keler 1960,,Anatoecus icterodes marcui,Anatoecus icterodes marcui,Anatoecus
TPT_v1,Animalia,Philopteridae,Subspecies, Keler 1960,,Anatoecus icterodes mollissimae,Anatoecus icterodes mollissimae,Anatoecus
TPT_v1,Animalia,Philopteridae,Subspecies, Keler 1960,,Anatoecus icterodes pallidus,Anatoecus icterodes pallidus,Anatoecus
TPT_v1,Animalia,Philopteridae,Subspecies," Zlotorzycka, 1970",,Anatoecus icterodes parvus,Anatoecus icterodes parvus,Anatoecus
TPT_v1,Animalia,Philopteridae,Subspecies, Keler 1960,,Anatoecus icterodes patersoni,Anatoecus icterodes patersoni,Anatoecus
TPT_v1,Animalia,Philopteridae,Subspecies," Zlotorzycka, 1970",,Anatoecus icterodes pustulosus,Anatoecus icterodes pustulosus,Anatoecus
TPT_v1,Animalia,Philopteridae,Subspecies, Keler 1960,,Anatoecus icterodes rubroviolaceus,Anatoecus icterodes rubroviolaceus,Anatoecus
TPT_v1,Animalia,Philopteridae,Subspecies, Keler 1960,,Anatoecus icterodes sanfti,Anatoecus icterodes sanfti,Anatoecus
TPT_v1,Animalia,Philopteridae,Subspecies, Keler 1960,,Anatoecus icterodes simillimus,Anatoecus icterodes simillimus,Anatoecus
TPT_v1,Animalia,Philopteridae,Subspecies," Zlotorzycka, 1970",,Anatoecus icterodes simplicatus,Anatoecus icterodes simplicatus,Anatoecus
TPT_v1,Animalia,Philopteridae,Subspecies," Zlotorzycka, 1970",,Anatoecus icterodes solivagus,Anatoecus icterodes solivagus,Anatoecus
TPT_v1,Animalia,Philopteridae,Subspecies," Zlotorzycka, 1970",,Anatoecus icterodes tadornae,Anatoecus icterodes tadornae,Anatoecus
TPT_v1,Animalia,Philopteridae,Subspecies, Keler 1960,,Anatoecus icterodes tendeiroi,Anatoecus icterodes tendeiroi,Anatoecus
TPT_v1,Animalia,Philopteridae,Subspecies," Zlotorzycka, 1970",,Anatoecus icterodes tergalis,Anatoecus icterodes tergalis,Anatoecus
TPT_v1,Animalia,Philopteridae,Subspecies," Eichler, 1976",,Anatoecus icterodes zlotorzyckae,Anatoecus icterodes zlotorzyckae,Anatoecus
TPT_v1,Animalia,Philopteridae,Subspecies, Keler 1960,,Anatoecus icterodes zumpti,Anatoecus icterodes zumpti,Anatoecus
TPT_v1,Animalia,Philopteridae,Species," Latreille, 1818",,Anatoecus mergi,Anatoecus mergi,Anatoecus
TPT_v1,Animalia,Philopteridae,Species," Rudow, 1869",,Anatoecus natatorum,Anatoecus natatorum,Anatoecus
TPT_v1,Animalia,Philopteridae,Species," Giebel, 1866",,Anatoecus obtusus,Anatoecus obtusus,Anatoecus
TPT_v1,Animalia,Philopteridae,Species,,,Anatoecus brunneiceps,Anatoecus brunneiceps,Anatoecus
TPT_v1,Animalia,Menoponidae,Species,,,Dennyus distinctus,Dennyus distinctus,Dennyus
TPT_v1,Animalia,Philopteridae,Species," Carriker, 1956",,Anatoecus autumnalis,Anatoecus autumnalis,Anatoecus
TPT_v1,Animalia,Philopteridae,Species," Mjoberg, 1910",,Anatoecus brunneopygus,Anatoecus brunneopygus,Anatoecus
TPT_v1,Animalia,Philopteridae,Species," Emerson, 1953",,Anatoecus clangulus,Anatoecus clangulus,Anatoecus
TPT_v1,Animalia,Philopteridae,Subspecies,,,Anatoecus dentatus magnicornutus,Anatoecus dentatus magnicornutus,Anatoecus
TPT_v1,Animalia,Menoponidae,Species," Ledger, 1970",,Dennyus emersoni,Dennyus emersoni,Dennyus
TPT_v1,Animalia,Menoponidae,Species," Ledger, 1970",,Dennyus ferrisi,Dennyus ferrisi,Dennyus
TPT_v1,Animalia,Trichodectidae,Species," Ewing, 1930",,Felicola brachycephalus,Felicola brachycephalus,Felicola
TPT_v1,Animalia,Trichodectidae,Species,,,Felicola mjoebergi,Felicola mjoebergi,Felicola
TPT_v1,Animalia,Philopteridae,Species," Timmermann, 1962",,Ornithobius tribulis,Ornithobius tribulis,Ornithobius
TPT_v1,Animalia,Philopteridae,Species,,,Ornithobius bucephalus,Ornithobius bucephalus,Ornithobius
TPT_v1,Animalia,Philopteridae,Species," Rudow, 1870",,Ornithobius punctatum,Ornithobius punctatum,Ornithobius
TPT_v1,Animalia,Philopteridae,Species," Timmermann, 1962",,Ornithobius modicellus,Ornithobius modicellus,Ornithobius
TPT_v1,Animalia,Philopteridae,Species," Vollenhoven, 1860",,Ornithobius cygnorum,Ornithobius cygnorum,Ornithobius
TPT_v1,Animalia,Philopteridae,Species,,,Ornithobius cygni,Ornithobius cygni,Ornithobius
TPT_v1,Animalia,Philopteridae,Species,,,Aquanirmus runcinatus,Aquanirmus runcinatus,Aquanirmus
TPT_v1,Animalia,Philopteridae,Species," Denny, 1842",,Aquanirmus fuscomarginatus,Aquanirmus fuscomarginatus,Aquanirmus
TPT_v1,Animalia,Philopteridae,Species,,,Aquanirmus colymbina,Aquanirmus colymbina,Aquanirmus
TPT_v1,Animalia,Philopteridae,Species,,,Aquanirmus colymbinus,Aquanirmus colymbinus,Aquanirmus
TPT_v1,Animalia,Philopteridae,Species," Timmermann, 1962",,Ornithobius reconditus,Ornithobius reconditus,Ornithobius
TPT_v1,Animalia,Trichodectidae,Species," Bedford, 1919",,Felicola genetta,Felicola genetta,Felicola
TPT_v1,Animalia,Trichodectidae,Species,,,Felicola acuticeps,Felicola acuticeps,Felicola
TPT_v1,Animalia,Trichodectidae,Species," Ewing, 1930",,Felicola abnormis,Felicola abnormis,Felicola
TPT_v1,Animalia,Trichodectidae,Species," Giebel, 1871",,Felicola micropus,Felicola micropus,Felicola
TPT_v1,Animalia,Trichodectidae,Species,,,Felicola vulpis,Felicola vulpis,Felicola
TPT_v1,Animalia,Trichodectidae,Species,,,Felicola cooleyi,Felicola cooleyi,Felicola
TPT_v1,Animalia,Trichodectidae,Species," Bedford, 1932",,Felicola rostratus,Felicola rostratus,Felicola
TPT_v1,Animalia,Trichodectidae,Species,,,Felicola subrostratus,Felicola subrostratus,Felicola
TPT_v1,Animalia,Trichodectidae,Species," Stobbe, 1913",,Felicola rammei,Felicola rammei,Felicola
TPT_v1,Animalia,Philopteridae,Species," Harrison, 1916",,Oxylipeurus gallipavonis,Oxylipeurus gallipavonis,Oxylipeurus
TPT_v1,Animalia,Philopteridae,Subspecies,,,Oxylipeurus polytrapezius polytrapezius,Oxylipeurus polytrapezius polytrapezius,Oxylipeurus
TPT_v1,Animalia,Trichodectidae,Species," Bedford, 1932",,Felicola setosus,Felicola setosus,Felicola
TPT_v1,Animalia,Menoponidae,Species," Clayton, Price & Page, 1996",,Dennyus somadikartai,Dennyus somadikartai,Dennyus
TPT_v1,Animalia,Trichodectidae,Species,,,Geomydoecus thomomyus,Geomydoecus thomomyus,Geomydoecus
TPT_v1,Animalia,Trichodectidae,Species," Price & Hellenthal, 1981",,Geomydoecus albati,Geomydoecus albati,Geomydoecus
TPT_v1,Animalia,Trichodectidae,Species," Price & Emerson, 1971",,Geomydoecus alleni,Geomydoecus alleni,Geomydoecus
TPT_v1,Animalia,Trichodectidae,Species," Price & Hellenthal, 1981",,Geomydoecus aurei,Geomydoecus aurei,Geomydoecus
TPT_v1,Animalia,Philopteridae,Species," Vrazic, 1956",,Oxylipeurus pannonicus,Oxylipeurus pannonicus,Oxylipeurus
TPT_v1,Animalia,Trichodectidae,Species," Price & Hellenthal, 1981",,Geomydoecus bajaiensis,Geomydoecus bajaiensis,Geomydoecus
TPT_v1,Animalia,Trichodectidae,Species," Price & Emerson, 1971",,Geomydoecus ewingi,Geomydoecus ewingi,Geomydoecus
TPT_v1,Animalia,Trichodectidae,Species," Price & Emerson, 1971",,Geomydoecus illinoensis,Geomydoecus illinoensis,Geomydoecus
TPT_v1,Animalia,Trichodectidae,Species," Price & Emerson, 1971",,Geomydoecus merriami,Geomydoecus merriami,Geomydoecus
TPT_v1,Animalia,Trichodectidae,Species," Price & Emerson, 1971",,Geomydoecus mexicanus,Geomydoecus mexicanus,Geomydoecus
TPT_v1,Animalia,Trichodectidae,Species," Price & Emerson, 1971",,Geomydoecus oregonus,Geomydoecus oregonus,Geomydoecus
TPT_v1,Animalia,Trichodectidae,Species," Price & Emerson, 1971",,Geomydoecus panamensis,Geomydoecus panamensis,Geomydoecus
TPT_v1,Animalia,Trichodectidae,Species," Price & Emerson, 1971",,Geomydoecus polydentatus,Geomydoecus polydentatus,Geomydoecus
TPT_v1,Animalia,Trichodectidae,Species," Price & Emerson, 1971",,Geomydoecus subgeomydis,Geomydoecus subgeomydis,Geomydoecus
TPT_v1,Animalia,Trichodectidae,Species," Price & Hellenthal, 1975",,Geomydoecus tamaulipensis,Geomydoecus tamaulipensis,Geomydoecus
TPT_v1,Animalia,Trichodectidae,Species," Price & Emerson, 1971",,Geomydoecus traubi,Geomydoecus traubi,Geomydoecus
TPT_v1,Animalia,Trichodectidae,Species," Price & Emerson, 1971",,Geomydoecus trichopi,Geomydoecus trichopi,Geomydoecus
TPT_v1,Animalia,Trichodectidae,Species," Price & Emerson, 1971",,Geomydoecus yucatanensis,Geomydoecus yucatanensis,Geomydoecus
TPT_v1,Animalia,Menoponidae,Species," Clayton, Price & Page, 1996",,Dennyus theresae,Dennyus theresae,Dennyus
TPT_v1,Animalia,Trichodectidae,Species,,,Lutridia lutrae,Lutridia lutrae,Lutridia
TPT_v1,Animalia,Trichodectidae,Species,,,Lutridia exilis,Lutridia exilis,Lutridia
TPT_v1,Animalia,Menoponidae,Species," Clayton, Price & Page, 1996",,Dennyus wraggi,Dennyus wraggi,Dennyus
TPT_v1,Animalia,Trichodectidae,Species," Cook, 1953",,Neotrichodectes spatulatus,Neotrichodectes spatulatus,Neotrichodectes
TPT_v1,Animalia,Trichodectidae,Species,,,Neotrichodectes gastrodes,Neotrichodectes gastrodes,Neotrichodectes
TPT_v1,Animalia,Trichodectidae,Species," Osborn, 1902",,Neotrichodectes nasuatis,Neotrichodectes nasuatis,Neotrichodectes
TPT_v1,Animalia,Trichodectidae,Species,,,Neotrichodectes pallidus,Neotrichodectes pallidus,Neotrichodectes
TPT_v1,Animalia,Trichodectidae,Species,,,Neotrichodectes barbarae,Neotrichodectes barbarae,Neotrichodectes
TPT_v1,Animalia,Trichodectidae,Species," Osborn, 1896",,Neotrichodectes castoris,Neotrichodectes castoris,Neotrichodectes
TPT_v1,Animalia,Trichodectidae,Species,1917,,Neotrichodectes monticolus,Neotrichodectes monticolus,Neotrichodectes
TPT_v1,Animalia,Trichodectidae,Species,,,Neotrichodectes mephitidis,Neotrichodectes mephitidis,Neotrichodectes
TPT_v1,Animalia,Trichodectidae,Species," Osborn, 1896",,Neotrichodectes mephitidis,Neotrichodectes mephitidis,Neotrichodectes
TPT_v1,Animalia,Menoponidae,Species," Denny, 1842",,Dennyus burmeisteri,Dennyus burmeisteri,Dennyus
TPT_v1,Animalia,Menoponidae,Species," Buttiker, 1954",,Dennyus africanus,Dennyus africanus,Dennyus
TPT_v1,Animalia,Menoponidae,Species," Nakagawa, 1959",,Dennyus clayae,Dennyus clayae,Dennyus
TPT_v1,Animalia,Menoponidae,Species," Buttiker, 1954",,Dennyus maritimus,Dennyus maritimus,Dennyus
TPT_v1,Animalia,Menoponidae,Species," Kellogg & Paine, 1914",,Dennyus minor,Dennyus minor,Dennyus
TPT_v1,Animalia,Menoponidae,Species," Buttiker, 1954",,Dennyus minutus,Dennyus minutus,Dennyus
TPT_v1,Animalia,Menoponidae,Species," Denny, 1842",,Dennyus pulcaris,Dennyus pulcaris,Dennyus
TPT_v1,Animalia,Menoponidae,Species," Piaget, 1880",,Dennyus tibialis,Dennyus tibialis,Dennyus
TPT_v1,Animalia,Menoponidae,Species," Mokhehle, 1951",,Dennyus truncatiformis,Dennyus truncatiformis,Dennyus
TPT_v1,Animalia,Menoponidae,Species,,,Dennyus burmeisteri,Dennyus burmeisteri,Dennyus
TPT_v1,Animalia,Trichodectidae,Species,,,Procavicola sternatus,Procavicola sternatus,Procavicola
TPT_v1,Animalia,Trichodectidae,Species," Werneck, 1941",,Procavicola brucei,Procavicola brucei,Procavicola
TPT_v1,Animalia,Trichodectidae,Species," Werneck, 1941",,Procavicola eichleri,Procavicola eichleri,Procavicola
TPT_v1,Animalia,Philopteridae,Species," Carriker, 1902",,Saemundssonia cephalosa,Saemundssonia cephalosa,Saemundssonia
TPT_v1,Animalia,Philopteridae,Subspecies,,,Rallicola ortygometrae philippensis,Rallicola ortygometrae philippensis,Rallicola
TPT_v1,Animalia,Philopteridae,Species," Burmeister, 1838",,Rallicola attenuatus,Rallicola attenuatus,Rallicola
TPT_v1,Animalia,Trichodectidae,Species," Ferris, 1930",,Procaviphilus serraticus,Procaviphilus serraticus,Procaviphilus
TPT_v1,Animalia,Philopteridae,Subspecies," Giebel, 1874",,Saemundssonia platygaster temporalis,Saemundssonia platygaster temporalis,Saemundssonia
TPT_v1,Animalia,Philopteridae,Species," Johnston & Harrison, 1912",,Saemundssonia armata,Saemundssonia armata,Saemundssonia
TPT_v1,Animalia,Philopteridae,Species," Rudow, 1869",,Saemundssonia rotunda,Saemundssonia rotunda,Saemundssonia
TPT_v1,Animalia,Philopteridae,Subspecies,,,Saemundssonia scolopacisphaeopodis scolopacisphaeopodis,Saemundssonia scolopacisphaeopodis scolopacisphaeopodis,Saemundssonia
TPT_v1,Animalia,Philopteridae,Species," Piaget, 1880",,Saemundssonia cordiceps,Saemundssonia cordiceps,Saemundssonia
TPT_v1,Animalia,Philopteridae,Species," Orfila, 1959",,Saemundssonia timmermanni,Saemundssonia timmermanni,Saemundssonia
TPT_v1,Animalia,Philopteridae,Subspecies," Carriker, 1956",,Saemundssonia scolopacisphaeopodis americana,Saemundssonia scolopacisphaeopodis americana,Saemundssonia
TPT_v1,Animalia,Philopteridae,Species," Kellogg, 1914",,Saemundssonia viridicola,Saemundssonia viridicola,Saemundssonia
TPT_v1,Animalia,Philopteridae,Subspecies," Timmermann, 1962",,Saemundssonia platygaster insolita,Saemundssonia platygaster insolita,Saemundssonia
TPT_v1,Animalia,Philopteridae,Subspecies," Timmermann, 1969",,Saemundssonia platygaster pastoris,Saemundssonia platygaster pastoris,Saemundssonia
TPT_v1,Animalia,Trichodectidae,Subspecies," Price & Emerson, 1971",,Geomydoecus perotensis irolonis,Geomydoecus perotensis irolonis,Geomydoecus
TPT_v1,Animalia,Philopteridae,Subspecies," Kellogg & Chapman, 1902",,Saemundssonia conica hawaiiensis,Saemundssonia conica hawaiiensis,Saemundssonia
TPT_v1,Animalia,Philopteridae,Species," Johnston & Harrison, 1912",,Saemundssonia numeniicola,Saemundssonia numeniicola,Saemundssonia
TPT_v1,Animalia,Philopteridae,Species," Johnston & Harrison, 1912",,Saemundssonia wallacei,Saemundssonia wallacei,Saemundssonia
TPT_v1,Animalia,Philopteridae,Subspecies,,,Saemundssonia conica conica,Saemundssonia conica conica,Saemundssonia
TPT_v1,Animalia,Trichodectidae,Subspecies," Price & Hellenthal, 1981",,Geomydoecus limitaris bakeri,Geomydoecus limitaris bakeri,Geomydoecus
TPT_v1,Animalia,Trichodectidae,Subspecies," Price & Hellenthal, 1981",,Geomydoecus limitaris halli,Geomydoecus limitaris halli,Geomydoecus
TPT_v1,Animalia,Philopteridae,Species," Kellogg, 1896",,Saemundssonia fulginosa,Saemundssonia fulginosa,Saemundssonia
TPT_v1,Animalia,Trichodectidae,Subspecies," Price & Hellenthal, 1981",,Geomydoecus limitaris tolteci,Geomydoecus limitaris tolteci,Geomydoecus
TPT_v1,Animalia,Trichodectidae,Subspecies," Price & Hellenthal, 1979",,Geomydoecus chihuahuae emersoni,Geomydoecus chihuahuae emersoni,Geomydoecus
TPT_v1,Animalia,Menoponidae,Species," Buttiker, 1954",,Dennyus orientalis,Dennyus orientalis,Dennyus
TPT_v1,Animalia,Menoponidae,Subspecies," Clayton, Price & Page, 1996",,Dennyus distinctus timjonesi,Dennyus distinctus timjonesi,Dennyus
TPT_v1,Animalia,Trichodectidae,Subspecies," Price & Hellenthal, 1989",,Geomydoecus coronadoi submerriami,Geomydoecus coronadoi submerriami,Geomydoecus
TPT_v1,Animalia,Trichodectidae,Subspecies," Price & Hellenthal, 1975",,Geomydoecus ustulati clarkii,Geomydoecus ustulati clarkii,Geomydoecus
TPT_v1,Animalia,Philopteridae,Species," Edwards, 1961",,Halipeurus micariproctus,Halipeurus micariproctus,Halipeurus
TPT_v1,Animalia,Philopteridae,Subspecies,,,Halipeurus gravis priapulus,Halipeurus gravis priapulus,Halipeurus
TPT_v1,Animalia,Menoponidae,Subspecies," Clayton, Price & Page, 1996",,Dennyus carljonesi fosteri,Dennyus carljonesi fosteri,Dennyus
TPT_v1,Animalia,Philopteridae,Subspecies,,,Halipeurus spadix subclavus,Halipeurus spadix subclavus,Halipeurus
TPT_v1,Animalia,Philopteridae,Species," Timmermann, 1961",,Halipeurus intestatus,Halipeurus intestatus,Halipeurus
TPT_v1,Animalia,Philopteridae,Species," Edwards, 1961",,Halipeurus taxosetus,Halipeurus taxosetus,Halipeurus
TPT_v1,Animalia,Philopteridae,Subspecies,,,Halipeurus spadix spadix,Halipeurus spadix spadix,Halipeurus
TPT_v1,Animalia,Trichodectidae,Subspecies," Price & Hellenthal, 1981",,Geomydoecus welleri multilineatus,Geomydoecus welleri multilineatus,Geomydoecus
TPT_v1,Animalia,Trichodectidae,Subspecies," Price & Emerson, 1971",,Geomydoecus panamensis dariensis,Geomydoecus panamensis dariensis,Geomydoecus
TPT_v1,Animalia,Philopteridae,Subspecies," Eichler, 1953",,Saemundssonia platygaster optimalis,Saemundssonia platygaster optimalis,Saemundssonia
TPT_v1,Animalia,Philopteridae,Species," Seguy, 1949",,Saemundssonia chenamycha,Saemundssonia chenamycha,Saemundssonia
TPT_v1,Animalia,Philopteridae,Species," Gray, 1852",,Saemundssonia himantopi,Saemundssonia himantopi,Saemundssonia
TPT_v1,Animalia,Philopteridae,Species," Kellogg & Kuwana, 1902",,Saemundssonia peristicta,Saemundssonia peristicta,Saemundssonia
TPT_v1,Animalia,Philopteridae,Subspecies,,,Saemundssonia thalassidromae incisa,Saemundssonia thalassidromae incisa,Saemundssonia
TPT_v1,Animalia,Philopteridae,Species," Giebel, 1874",,Saemundssonia glareolae,Saemundssonia glareolae,Saemundssonia
TPT_v1,Animalia,Trichodectidae,Subspecies," Price & Hellenthal, 1989",,Geomydoecus bulleri melanuri,Geomydoecus bulleri melanuri,Geomydoecus
TPT_v1,Animalia,Philopteridae,Species," Giebel, 1874",,Saemundssonia platygaster frater,Saemundssonia platygaster frater,Saemundssonia
GBIF,Animalia,Philopteridae,Genus,"Pettibone, 1993",,Wilsoniella,Wilsoniella,Philopteridae
GBIF,Animalia,Menoponidae,Genus,"Voelker & Bowie, 2016",,Chapinia,Chapinia,Menoponidae
GBIF,Animalia,Philopteridae,Family,,,Philopteridae,Philopteridae,Psocodea
GBIF,Animalia,Menoponidae,Family,,,Menoponidae,Menoponidae,Psocodea
GBIF,Animalia,Laemobothriidae,Family,,,Laemobothriidae,Laemobothriidae,Psocodea
GBIF,Animalia,Gyropidae,Family,,,Gyropidae,Gyropidae,Psocodea
GBIF,Animalia,Boopiidae,Family,,,,,Amblycera
GBIF,Animalia,Haematomyzidae,Family,,,Haematomyzidae,Haematomyzidae,Psocodea
GBIF,Animalia,Haematopinidae,Family,,,Haematopinidae,Haematopinidae,Psocodea
GBIF,Animalia,Hamophthiriidae,Family,,,Hamophthiriidae,Hamophthiriidae,Psocodea
GBIF,Animalia,Linognathidae,Family,,,Linognathidae,Linognathidae,Psocodea
GBIF,Animalia,Neolinognathidae,Family,,,Neolinognathidae,Neolinognathidae,Psocodea
GBIF,Animalia,Pecaroecidae,Family,,,Pecaroecidae,Pecaroecidae,Psocodea
GBIF,Animalia,Pedicinidae,Family,,,Pedicinidae,Pedicinidae,Psocodea
GBIF,Animalia,Polyplacidae,Family,,,Polyplacidae,Polyplacidae,Psocodea
GBIF,Animalia,Pthiridae,Family,,,Pthiridae,Pthiridae,Psocodea
GBIF,Animalia,Ratemiidae,Family,,,Ratemiidae,Ratemiidae,Psocodea
GBIF,Animalia,Trichodectidae,Family,,,Trichodectidae,Trichodectidae,Psocodea
GBIF,Animalia,Echinophthiriidae,Family,,,Echinophthiriidae,Echinophthiriidae,Psocodea
GBIF,Animalia,Enderleinellidae,Family,,,Enderleinellidae,Enderleinellidae,Psocodea
GBIF,Animalia,Hoplopleuridae,Family,,,Hoplopleuridae,Hoplopleuridae,Psocodea
GBIF,Animalia,Microthoraciidae,Family,,,Microthoraciidae,Microthoraciidae,Psocodea
GBIF,Animalia,Pediculidae,Family,,,Pediculidae,Pediculidae,Psocodea
GBIF,Animalia,Neolinognathidae,Genus,"Bedford, 1920",,Neolinognathus,Neolinognathus,Neolinognathidae
GBIF,Animalia,Ratemiidae,Genus,"Fahrenholz, 1916",,Ratemia,Ratemia,Ratemiidae
GBIF,Animalia,Philopteridae,Genus,"Clay & Meinertzhagen, 1939",,Aquanirmus,Aquanirmus,Philopteridae
GBIF,Animalia,Philopteridae,Genus,"Timmermann, 1966",,Haffneria,Haffneria,Philopteridae
GBIF,Animalia,Philopteridae,Genus,"Johnston & Harrison, 1911",,Rallicola,Rallicola,Philopteridae
GBIF,Animalia,Philopteridae,Genus,"Cummings, 1916",,Anatoecus,Anatoecus,Philopteridae
GBIF,Animalia,Philopteridae,Genus,"Clay & Meinertzhagen, 1939",,Quadraceps,Quadraceps,Philopteridae
GBIF,Animalia,Philopteridae,Genus,"Clay & Meinertzhagen, 1939",,Carduiceps,Carduiceps,Philopteridae
GBIF,Animalia,Philopteridae,Genus,"Giglioli, 1864",,Docophoroides,Docophoroides,Philopteridae
GBIF,Animalia,Philopteridae,Genus,"Enderlein, 1909",,Pelmatocerandra,Pelmatocerandra,Philopteridae
GBIF,Animalia,Philopteridae,Genus,"Clay & Meinertzhagen, 1939",,Alcedoecus,Alcedoecus,Philopteridae
GBIF,Animalia,Philopteridae,Genus,"Conci, 1942",,Psittoecus,Psittoecus,Philopteridae
GBIF,Animalia,Philopteridae,Genus,"Bedford, 1930",,Naubates,Naubates,Philopteridae
GBIF,Animalia,Menoponidae,Genus,"Uchida, 1926",,Cuculiphilus,Cuculiphilus,Menoponidae
GBIF,Animalia,Philopteridae,Genus,"Mjoberg, 1910",,Pectinopygus,Pectinopygus,Philopteridae
GBIF,Animalia,Philopteridae,Genus,"Piaget, 1878",,Acidoproctus,Acidoproctus,Philopteridae
GBIF,Animalia,Philopteridae,Genus,"Clay, 1935",,Anaticola,Anaticola,Philopteridae
GBIF,Animalia,Philopteridae,Genus,"Burmeister, 1838",,Goniocotes,Goniocotes,Philopteridae
GBIF,Animalia,Philopteridae,Genus,"Nitzsch, 1818",,Lipeurus,Lipeurus,Philopteridae
GBIF,Animalia,Philopteridae,Genus,"Neumann, 1906",,Degeeriella,Degeeriella,Philopteridae
GBIF,Animalia,Philopteridae,Genus,"Waterston, 1922",,Lagopoecus,Lagopoecus,Philopteridae
GBIF,Animalia,Philopteridae,Genus,"Ewing, 1929",,Columbicola,Columbicola,Philopteridae
GBIF,Animalia,Philopteridae,Genus,"Clay & Meinertzhagen, 1939",,Cuculicola,Cuculicola,Philopteridae
GBIF,Animalia,Philopteridae,Genus,"Timmermann, 1965",,Paraclisis,Paraclisis,Philopteridae
GBIF,Animalia,Philopteridae,Genus,"Timmermann, 1936",,Saemundssonia,Saemundssonia,Philopteridae
GBIF,Animalia,Philopteridae,Genus,"Clay & Meinertzhagen, 1938",,Fulicoffula,Fulicoffula,Philopteridae
GBIF,Animalia,Philopteridae,Genus,"Mjoberg, 1910",,Pseudonirmus,Pseudonirmus,Philopteridae
GBIF,Animalia,Philopteridae,Genus,"Ewing, 1929",,Incidifrons,Incidifrons,Philopteridae
GBIF,Animalia,Philopteridae,Genus,"Rudow, 1866",,Trabeculus,Trabeculus,Philopteridae
GBIF,Animalia,Philopteridae,Genus,"Carriker Jr., 1936",,Cuclotogaster,Cuclotogaster,Philopteridae
GBIF,Animalia,Philopteridae,Genus,"Denny, 1842",,Ornithobius,Ornithobius,Philopteridae
GBIF,Animalia,Philopteridae,Genus,"Conci, 1941",,Forficuloecus,Forficuloecus,Philopteridae
GBIF,Animalia,Philopteridae,Genus,"Nitzsch, 1818",,Philopterus,Philopterus,Philopteridae
GBIF,Animalia,Philopteridae,Genus,"Harrison, 1915",,Austrogoniodes,Austrogoniodes,Philopteridae
GBIF,Animalia,Philopteridae,Genus,"Cummings, 1916",,Ibidoecus,Ibidoecus,Philopteridae
GBIF,Animalia,Philopteridae,Genus,"Eichler, 1944",,Sturnidoecus,Sturnidoecus,Philopteridae
GBIF,Animalia,Philopteridae,Genus,"Kellogg, 1903",,Nesiotinus,Nesiotinus,Philopteridae
GBIF,Animalia,Philopteridae,Genus,"Clay & Meinertzhagen, 1939",,Lunaceps,Lunaceps,Philopteridae
GBIF,Animalia,Philopteridae,Genus,"Kellogg, 1903",,Philoceanus,Philoceanus,Philopteridae
GBIF,Animalia,Philopteridae,Genus,"von Kéler, 1939",,Campanulotes,Campanulotes,Philopteridae
GBIF,Animalia,Philopteridae,Genus,"Clay, 1935",,Ardeicola,Ardeicola,Philopteridae
GBIF,Animalia,Philopteridae,Genus,"Bedford, 1929",,Harrisoniella,Harrisoniella,Philopteridae
GBIF,Animalia,Philopteridae,Genus,"Mjoberg, 1910",,Oxylipeurus,Oxylipeurus,Philopteridae
GBIF,Animalia,Philopteridae,Genus,"Mjoberg, 1910",,Strigiphilus,Strigiphilus,Philopteridae
GBIF,Animalia,Philopteridae,Genus,"von Kéler, 1939",,Chelopistes,Chelopistes,Philopteridae
GBIF,Animalia,Philopteridae,Genus,"Conci, 1942",,Neopsittaconirmus,Neopsittaconirmus,Philopteridae
GBIF,Animalia,Hybopthiridae,Genus,"Enderlein, 1909",,Hybophthirus,Hybophthirus,Hybopthiridae
GBIF,Animalia,Hamophthiriidae,Genus,"Mjoberg, 1925",,Hamophthirius,Hamophthirius,Hamophthiriidae
GBIF,Animalia,Enderleinellidae,Genus,"Kim, 1977",,Atopophthirus,Atopophthirus,Enderleinellidae
GBIF,Animalia,Enderleinellidae,Genus,"Fahrenholz, 1912",,Enderleinellus,Enderleinellus,Enderleinellidae
GBIF,Animalia,Enderleinellidae,Genus,"Ferris, 1951",,Werneckia,Werneckia,Enderleinellidae
GBIF,Animalia,Enderleinellidae,Genus,"Kuhn & Ludwig, 1965",,Phthirunculus,Phthirunculus,Enderleinellidae
GBIF,Animalia,Enderleinellidae,Genus,"Ferris, 1919",,Microphthirus,Microphthirus,Enderleinellidae
GBIF,Animalia,Hoplopleuridae,Genus,"Osborn, 1891",,Haematopinoides,Haematopinoides,Hoplopleuridae
GBIF,Animalia,Hoplopleuridae,Genus,"Ewing, 1923",,Pterophthirus,Pterophthirus,Hoplopleuridae
GBIF,Animalia,Hoplopleuridae,Genus,"Ferris, 1922",,Schizophthirus,Schizophthirus,Hoplopleuridae
GBIF,Animalia,Hoplopleuridae,Genus,"Enderlein, 1904",,Hoplopleura,Hoplopleura,Hoplopleuridae
