source,taxonID,scientificNameID,acceptedNameUsageID,parentNameUsageID,originalNameUsageID,nameAccordingToID,namePublishedInID,taxonConceptID,scientificName,acceptedNameUsage,parentNameUsage,originalNameUsage,nameAccordingTo,namePublishedIn,namePublishedInYear,higherClassification,kingdom,phylum,class,subclass,superorder,order,suborder,infraorder,parvorder,nanorder,superfamily,family,subfamily,tribe,subtribe,genus,infragenericEpithet,specificEpithet,infraspecificEpithet,taxonRank,verbatimTaxonRank,scientificNameAuthorship,vernacularName,nomenclaturalCode,taxonomicStatus,nomenclaturalStatus,taxonRemarks,canonicalName
,,,,,,,,,Pteromys volans,,Pteromys,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Pteromys,,volans,,,,,,,,,220,Pteromys volans
,,,,,,,,,Pteromyscus,,Sciuridae,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Pteromyscus,,,,,,,,,,,180,Pteromyscus 
,,,,,,,,,Pteromyscus pulverulentus,,Pteromyscus,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Pteromyscus,,pulverulentus,,,,,,,,,220,Pteromyscus pulverulentus
,,,,,,,,,Ratufa,,Sciuridae,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Ratufa,,,,,,,,,,,180,Ratufa 
,,,,,,,,,Ratufa affinis,,Ratufa,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Ratufa,,affinis,,,,,,,,,220,Ratufa affinis
,,,,,,,,,Ratufa bicolor,,Ratufa,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Ratufa,,bicolor,,,,,,,,,220,Ratufa bicolor
,,,,,,,,,Ratufa indica,,Ratufa,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Ratufa,,indica,,,,,,,,,220,Ratufa indica
,,,,,,,,,Ratufa macroura,,Ratufa,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Ratufa,,macroura,,,,,,,,,220,Ratufa macroura
,,,,,,,,,Rheithrosciurus,,Sciuridae,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Rheithrosciurus,,,,,,,,,,,180,Rheithrosciurus 
,,,,,,,,,Rheithrosciurus macrotis,,Rheithrosciurus,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Rheithrosciurus,,macrotis,,,,,,,,,220,Rheithrosciurus macrotis
,,,,,,,,,Rhinosciurus,,Sciuridae,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Rhinosciurus,,,,,,,,,,,180,Rhinosciurus 
,,,,,,,,,Rhinosciurus laticaudatus,,Rhinosciurus,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Rhinosciurus,,laticaudatus,,,,,,,,,220,Rhinosciurus laticaudatus
,,,,,,,,,Rubrisciurus,,Sciuridae,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Rubrisciurus,,,,,,,,,,,180,Rubrisciurus 
,,,,,,,,,Rubrisciurus rubriventer,,Rubrisciurus,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Rubrisciurus,,rubriventer,,,,,,,,,220,Rubrisciurus rubriventer
,,,,,,,,,Sciurillus,,Sciuridae,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Sciurillus,,,,,,,,,,,180,Sciurillus 
,,,,,,,,,Sciurillus pusillus,,Sciurillus,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Sciurillus,,pusillus,,,,,,,,,220,Sciurillus pusillus
,,,,,,,,,Sciurotamias,,Sciuridae,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Sciurotamias,,,,,,,,,,,180,Sciurotamias 
,,,,,,,,,Sciurotamias davidianus,,Sciurotamias,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Sciurotamias,,davidianus,,,,,,,,,220,Sciurotamias davidianus
,,,,,,,,,Sciurotamias forresti,,Sciurotamias,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Sciurotamias,,forresti,,,,,,,,,220,Sciurotamias forresti
,,,,,,,,,Sciurus,,Sciuridae,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Sciurus,,,,,,,,,,,180,Sciurus 
,,,,,,,,,Sciurus aberti,,Sciurus,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Sciurus,,aberti,,,,,,,,,220,Sciurus aberti
,,,,,,,,,Sciurus aestuans,,Sciurus,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Sciurus,,aestuans,,,,,,,,,220,Sciurus aestuans
,,,,,,,,,Sciurus alleni,,Sciurus,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Sciurus,,alleni,,,,,,,,,220,Sciurus alleni
,,,,,,,,,Sciurus anomalus,,Sciurus,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Sciurus,,anomalus,,,,,,,,,220,Sciurus anomalus
,,,,,,,,,Sciurus arizonensis,,Sciurus,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Sciurus,,arizonensis,,,,,,,,,220,Sciurus arizonensis
,,,,,,,,,Sciurus aureogaster,,Sciurus,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Sciurus,,aureogaster,,,,,,,,,220,Sciurus aureogaster
,,,,,,,,,Sciurus carolinensis,,Sciurus,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Sciurus,,carolinensis,,,,,,,,,220,Sciurus carolinensis
,,,,,,,,,Sciurus colliaei,,Sciurus,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Sciurus,,colliaei,,,,,,,,,220,Sciurus colliaei
,,,,,,,,,Sciurus deppei,,Sciurus,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Sciurus,,deppei,,,,,,,,,220,Sciurus deppei
,,,,,,,,,Sciurus flammifer,,Sciurus,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Sciurus,,flammifer,,,,,,,,,220,Sciurus flammifer
,,,,,,,,,Sciurus gilvigularis,,Sciurus,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Sciurus,,gilvigularis,,,,,,,,,220,Sciurus gilvigularis
,,,,,,,,,Sciurus granatensis,,Sciurus,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Sciurus,,granatensis,,,,,,,,,220,Sciurus granatensis
,,,,,,,,,Sciurus griseus,,Sciurus,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Sciurus,,griseus,,,,,,,,,220,Sciurus griseus
,,,,,,,,,Sciurus ignitus,,Sciurus,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Sciurus,,ignitus,,,,,,,,,220,Sciurus ignitus
,,,,,,,,,Sciurus igniventris,,Sciurus,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Sciurus,,igniventris,,,,,,,,,220,Sciurus igniventris
,,,,,,,,,Sciurus lis,,Sciurus,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Sciurus,,lis,,,,,,,,,220,Sciurus lis
,,,,,,,,,Sciurus meridionalis,,Sciurus,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Sciurus,,meridionalis,,,,,,,,,220,Sciurus meridionalis
,,,,,,,,,Sciurus nayaritensis,,Sciurus,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Sciurus,,nayaritensis,,,,,,,,,220,Sciurus nayaritensis
,,,,,,,,,Sciurus niger,,Sciurus,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Sciurus,,niger,,,,,,,,,220,Sciurus niger
,,,,,,,,,Sciurus oculatus,,Sciurus,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Sciurus,,oculatus,,,,,,,,,220,Sciurus oculatus
,,,,,,,,,Sciurus pucheranii,,Sciurus,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Sciurus,,pucheranii,,,,,,,,,220,Sciurus pucheranii
,,,,,,,,,Sciurus pyrrhinus,,Sciurus,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Sciurus,,pyrrhinus,,,,,,,,,220,Sciurus pyrrhinus
,,,,,,,,,Sciurus richmondi,,Sciurus,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Sciurus,,richmondi,,,,,,,,,220,Sciurus richmondi
,,,,,,,,,Sciurus sanborni,,Sciurus,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Sciurus,,sanborni,,,,,,,,,220,Sciurus sanborni
,,,,,,,,,Sciurus spadiceus,,Sciurus,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Sciurus,,spadiceus,,,,,,,,,220,Sciurus spadiceus
,,,,,,,,,Sciurus stramineus,,Sciurus,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Sciurus,,stramineus,,,,,,,,,220,Sciurus stramineus
,,,,,,,,,Sciurus variegatoides,,Sciurus,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Sciurus,,variegatoides,,,,,,,,,220,Sciurus variegatoides
,,,,,,,,,Sciurus vulgaris,,Sciurus,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Sciurus,,vulgaris,,,,,,,,,220,Sciurus vulgaris
,,,,,,,,,Sciurus yucatanensis,,Sciurus,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Sciurus,,yucatanensis,,,,,,,,,220,Sciurus yucatanensis
,,,,,,,,,Spermophilopsis,,Sciuridae,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Spermophilopsis,,,,,,,,,,,180,Spermophilopsis 
,,,,,,,,,Spermophilopsis leptodactylus,,Spermophilopsis,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Spermophilopsis,,leptodactylus,,,,,,,,,220,Spermophilopsis leptodactylus
,,,,,,,,,Spermophilus,,Sciuridae,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Spermophilus,,,,,,,,,,,180,Spermophilus 
,,,,,,,,,Spermophilus alashanicus,,Spermophilus,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Spermophilus,,alashanicus,,,,,,,,,220,Spermophilus alashanicus
,,,,,,,,,Spermophilus brevicauda,,Spermophilus,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Spermophilus,,brevicauda,,,,,,,,,220,Spermophilus brevicauda
,,,,,,,,,Spermophilus citellus,,Spermophilus,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Spermophilus,,citellus,,,,,,,,,220,Spermophilus citellus
,,,,,,,,,Spermophilus dauricus,,Spermophilus,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Spermophilus,,dauricus,,,,,,,,,220,Spermophilus dauricus
,,,,,,,,,Spermophilus erythrogenys,,Spermophilus,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Spermophilus,,erythrogenys,,,,,,,,,220,Spermophilus erythrogenys
,,,,,,,,,Spermophilus fulvus,,Spermophilus,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Spermophilus,,fulvus,,,,,,,,,220,Spermophilus fulvus
,,,,,,,,,Spermophilus major,,Spermophilus,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Spermophilus,,major,,,,,,,,,220,Spermophilus major
,,,,,,,,,Spermophilus musicus,,Spermophilus,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Spermophilus,,musicus,,,,,,,,,220,Spermophilus musicus
,,,,,,,,,Spermophilus nilkaensis,,Spermophilus,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Spermophilus,,nilkaensis,,,,,,,,,220,Spermophilus nilkaensis
,,,,,,,,,Spermophilus pallidicauda,,Spermophilus,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Spermophilus,,pallidicauda,,,,,,,,,220,Spermophilus pallidicauda
,,,,,,,,,Spermophilus pygmaeus,,Spermophilus,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Spermophilus,,pygmaeus,,,,,,,,,220,Spermophilus pygmaeus
,,,,,,,,,Spermophilus relictus,,Spermophilus,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Spermophilus,,relictus,,,,,,,,,220,Spermophilus relictus
,,,,,,,,,Spermophilus suslicus,,Spermophilus,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Spermophilus,,suslicus,,,,,,,,,220,Spermophilus suslicus
,,,,,,,,,Spermophilus taurensis,,Spermophilus,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Spermophilus,,taurensis,,,,,,,,,220,Spermophilus taurensis
,,,,,,,,,Spermophilus xanthoprymnus,,Spermophilus,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Spermophilus,,xanthoprymnus,,,,,,,,,220,Spermophilus xanthoprymnus
,,,,,,,,,Sundasciurus,,Sciuridae,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Sundasciurus,,,,,,,,,,,180,Sundasciurus 
,,,,,,,,,Sundasciurus altitudinis,,Sundasciurus,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Sundasciurus,,altitudinis,,,,,,,,,220,Sundasciurus altitudinis
,,,,,,,,,Sundasciurus brookei,,Sundasciurus,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Sundasciurus,,brookei,,,,,,,,,220,Sundasciurus brookei
,,,,,,,,,Sundasciurus davensis,,Sundasciurus,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Sundasciurus,,davensis,,,,,,,,,220,Sundasciurus davensis
,,,,,,,,,Sundasciurus everetti,,Sundasciurus,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Sundasciurus,,everetti,,,,,,,,,220,Sundasciurus everetti
,,,,,,,,,Sundasciurus fraterculus,,Sundasciurus,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Sundasciurus,,fraterculus,,,,,,,,,220,Sundasciurus fraterculus
,,,,,,,,,Sundasciurus hippurus,,Sundasciurus,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Sundasciurus,,hippurus,,,,,,,,,220,Sundasciurus hippurus
,,,,,,,,,Sundasciurus hoogstraali,,Sundasciurus,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Sundasciurus,,hoogstraali,,,,,,,,,220,Sundasciurus hoogstraali
,,,,,,,,,Sundasciurus jentinki,,Sundasciurus,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Sundasciurus,,jentinki,,,,,,,,,220,Sundasciurus jentinki
,,,,,,,,,Sundasciurus juvencus,,Sundasciurus,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Sundasciurus,,juvencus,,,,,,,,,220,Sundasciurus juvencus
,,,,,,,,,Sundasciurus lowii,,Sundasciurus,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Sundasciurus,,lowii,,,,,,,,,220,Sundasciurus lowii
,,,,,,,,,Sundasciurus mindanensis,,Sundasciurus,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Sundasciurus,,mindanensis,,,,,,,,,220,Sundasciurus mindanensis
,,,,,,,,,Sundasciurus moellendorffi,,Sundasciurus,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Sundasciurus,,moellendorffi,,,,,,,,,220,Sundasciurus moellendorffi
,,,,,,,,,Sundasciurus philippinensis,,Sundasciurus,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Sundasciurus,,philippinensis,,,,,,,,,220,Sundasciurus philippinensis
,,,,,,,,,Sundasciurus rabori,,Sundasciurus,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Sundasciurus,,rabori,,,,,,,,,220,Sundasciurus rabori
,,,,,,,,,Sundasciurus samarensis,,Sundasciurus,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Sundasciurus,,samarensis,,,,,,,,,220,Sundasciurus samarensis
,,,,,,,,,Sundasciurus steerii,,Sundasciurus,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Sundasciurus,,steerii,,,,,,,,,220,Sundasciurus steerii
,,,,,,,,,Sundasciurus tahan,,Sundasciurus,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Sundasciurus,,tahan,,,,,,,,,220,Sundasciurus tahan
,,,,,,,,,Sundasciurus tenuis,,Sundasciurus,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Sundasciurus,,tenuis,,,,,,,,,220,Sundasciurus tenuis
,,,,,,,,,Syntheosciurus,,Sciuridae,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Syntheosciurus,,,,,,,,,,,180,Syntheosciurus 
,,,,,,,,,Syntheosciurus brochus,,Syntheosciurus,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Syntheosciurus,,brochus,,,,,,,,,220,Syntheosciurus brochus
,,,,,,,,,Tamias,,Sciuridae,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Tamias,,,,,,,,,,,180,Tamias 
,,,,,,,,,Tamias striatus,,Tamias,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Tamias,,striatus,,,,,,,,,220,Tamias striatus
,,,,,,,,,Tamiasciurus,,Sciuridae,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Tamiasciurus,,,,,,,,,,,180,Tamiasciurus 
,,,,,,,,,Tamiasciurus douglasii,,Tamiasciurus,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Tamiasciurus,,douglasii,,,,,,,,,220,Tamiasciurus douglasii
,,,,,,,,,Tamiasciurus fremonti,,Tamiasciurus,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Tamiasciurus,,fremonti,,,,,,,,,220,Tamiasciurus fremonti
,,,,,,,,,Tamiasciurus hudsonicus,,Tamiasciurus,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Tamiasciurus,,hudsonicus,,,,,,,,,220,Tamiasciurus hudsonicus
,,,,,,,,,Tamiops,,Sciuridae,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Tamiops,,,,,,,,,,,180,Tamiops 
,,,,,,,,,Tamiops maritimus,,Tamiops,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Tamiops,,maritimus,,,,,,,,,220,Tamiops maritimus
,,,,,,,,,Tamiops mcclellandii,,Tamiops,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Tamiops,,mcclellandii,,,,,,,,,220,Tamiops mcclellandii
,,,,,,,,,Tamiops rodolphii,,Tamiops,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Tamiops,,rodolphii,,,,,,,,,220,Tamiops rodolphii
,,,,,,,,,Tamiops swinhoei,,Tamiops,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Tamiops,,swinhoei,,,,,,,,,220,Tamiops swinhoei
,,,,,,,,,Trogopterus,,Sciuridae,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Trogopterus,,,,,,,,,,,180,Trogopterus 
,,,,,,,,,Trogopterus xanthipes,,Trogopterus,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Trogopterus,,xanthipes,,,,,,,,,220,Trogopterus xanthipes
,,,,,,,,,Urocitellus,,Sciuridae,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Urocitellus,,,,,,,,,,,180,Urocitellus 
,,,,,,,,,Urocitellus armatus,,Urocitellus,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Urocitellus,,armatus,,,,,,,,,220,Urocitellus armatus
,,,,,,,,,Urocitellus beldingi,,Urocitellus,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Urocitellus,,beldingi,,,,,,,,,220,Urocitellus beldingi
,,,,,,,,,Urocitellus brunneus,,Urocitellus,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Urocitellus,,brunneus,,,,,,,,,220,Urocitellus brunneus
,,,,,,,,,Urocitellus canus,,Urocitellus,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Urocitellus,,canus,,,,,,,,,220,Urocitellus canus
,,,,,,,,,Urocitellus columbianus,,Urocitellus,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Urocitellus,,columbianus,,,,,,,,,220,Urocitellus columbianus
,,,,,,,,,Urocitellus elegans,,Urocitellus,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Urocitellus,,elegans,,,,,,,,,220,Urocitellus elegans
,,,,,,,,,Urocitellus mollis,,Urocitellus,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Urocitellus,,mollis,,,,,,,,,220,Urocitellus mollis
,,,,,,,,,Urocitellus parryii,,Urocitellus,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Urocitellus,,parryii,,,,,,,,,220,Urocitellus parryii
,,,,,,,,,Urocitellus richardsonii,,Urocitellus,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Urocitellus,,richardsonii,,,,,,,,,220,Urocitellus richardsonii
,,,,,,,,,Urocitellus townsendii,,Urocitellus,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Urocitellus,,townsendii,,,,,,,,,220,Urocitellus townsendii
,,,,,,,,,Urocitellus undulatus,,Urocitellus,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Urocitellus,,undulatus,,,,,,,,,220,Urocitellus undulatus
,,,,,,,,,Urocitellus washingtoni,,Urocitellus,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Urocitellus,,washingtoni,,,,,,,,,220,Urocitellus washingtoni
,,,,,,,,,Xerospermophilus,,Sciuridae,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Xerospermophilus,,,,,,,,,,,180,Xerospermophilus 
,,,,,,,,,Xerospermophilus mohavensis,,Xerospermophilus,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Xerospermophilus,,mohavensis,,,,,,,,,220,Xerospermophilus mohavensis
,,,,,,,,,Xerospermophilus perotensis,,Xerospermophilus,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Xerospermophilus,,perotensis,,,,,,,,,220,Xerospermophilus perotensis
,,,,,,,,,Xerospermophilus spilosoma,,Xerospermophilus,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Xerospermophilus,,spilosoma,,,,,,,,,220,Xerospermophilus spilosoma
,,,,,,,,,Xerospermophilus tereticaudus,,Xerospermophilus,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Xerospermophilus,,tereticaudus,,,,,,,,,220,Xerospermophilus tereticaudus
,,,,,,,,,Xerus,,Sciuridae,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Xerus,,,,,,,,,,,180,Xerus 
,,,,,,,,,Xerus rutilus,,Xerus,,,,,,,,Mammalia,,,Rodentia,,,,,,Sciuridae,,,,Xerus,,rutilus,,,,,,,,,220,Xerus rutilus
,,,,,,,,,Sminthidae,,Rodentia,,,,,,,,Mammalia,,,Rodentia,,,,,,Sminthidae,,,,,,,,,,,,,,,140, 
,,,,,,,,,Sicista,,Sminthidae,,,,,,,,Mammalia,,,Rodentia,,,,,,Sminthidae,,,,Sicista,,,,,,,,,,,180,Sicista 
,,,,,,,,,Sicista armenica,,Sicista,,,,,,,,Mammalia,,,Rodentia,,,,,,Sminthidae,,,,Sicista,,armenica,,,,,,,,,220,Sicista armenica
,,,,,,,,,Sicista betulina,,Sicista,,,,,,,,Mammalia,,,Rodentia,,,,,,Sminthidae,,,,Sicista,,betulina,,,,,,,,,220,Sicista betulina
,,,,,,,,,Sicista caucasica,,Sicista,,,,,,,,Mammalia,,,Rodentia,,,,,,Sminthidae,,,,Sicista,,caucasica,,,,,,,,,220,Sicista caucasica
,,,,,,,,,Sicista caudata,,Sicista,,,,,,,,Mammalia,,,Rodentia,,,,,,Sminthidae,,,,Sicista,,caudata,,,,,,,,,220,Sicista caudata
,,,,,,,,,Sicista concolor,,Sicista,,,,,,,,Mammalia,,,Rodentia,,,,,,Sminthidae,,,,Sicista,,concolor,,,,,,,,,220,Sicista concolor
,,,,,,,,,Sicista kazbegica,,Sicista,,,,,,,,Mammalia,,,Rodentia,,,,,,Sminthidae,,,,Sicista,,kazbegica,,,,,,,,,220,Sicista kazbegica
,,,,,,,,,Sicista kluchorica,,Sicista,,,,,,,,Mammalia,,,Rodentia,,,,,,Sminthidae,,,,Sicista,,kluchorica,,,,,,,,,220,Sicista kluchorica
,,,,,,,,,Sicista loriger,,Sicista,,,,,,,,Mammalia,,,Rodentia,,,,,,Sminthidae,,,,Sicista,,loriger,,,,,,,,,220,Sicista loriger
,,,,,,,,,Sicista napaea,,Sicista,,,,,,,,Mammalia,,,Rodentia,,,,,,Sminthidae,,,,Sicista,,napaea,,,,,,,,,220,Sicista napaea
,,,,,,,,,Sicista pseudonapaea,,Sicista,,,,,,,,Mammalia,,,Rodentia,,,,,,Sminthidae,,,,Sicista,,pseudonapaea,,,,,,,,,220,Sicista pseudonapaea
,,,,,,,,,Sicista severtzovi,,Sicista,,,,,,,,Mammalia,,,Rodentia,,,,,,Sminthidae,,,,Sicista,,severtzovi,,,,,,,,,220,Sicista severtzovi
,,,,,,,,,Sicista strandi,,Sicista,,,,,,,,Mammalia,,,Rodentia,,,,,,Sminthidae,,,,Sicista,,strandi,,,,,,,,,220,Sicista strandi
,,,,,,,,,Sicista subtilis,,Sicista,,,,,,,,Mammalia,,,Rodentia,,,,,,Sminthidae,,,,Sicista,,subtilis,,,,,,,,,220,Sicista subtilis
,,,,,,,,,Sicista tianshanica,,Sicista,,,,,,,,Mammalia,,,Rodentia,,,,,,Sminthidae,,,,Sicista,,tianshanica,,,,,,,,,220,Sicista tianshanica
,,,,,,,,,Sicista trizona,,Sicista,,,,,,,,Mammalia,,,Rodentia,,,,,,Sminthidae,,,,Sicista,,trizona,,,,,,,,,220,Sicista trizona
,,,,,,,,,Solenodontidae,,Eulipotyphla,,,,,,,,Mammalia,,,Eulipotyphla,,,,,,Solenodontidae,,,,,,,,,,,,,,,140, 
,,,,,,,,,Solenodon,,Solenodontidae,,,,,,,,Mammalia,,,Eulipotyphla,,,,,,Solenodontidae,,,,Solenodon,,,,,,,,,,,180,Solenodon 
,,,,,,,,,Solenodon cubanus,,Solenodon,,,,,,,,Mammalia,,,Eulipotyphla,,,,,,Solenodontidae,,,,Solenodon,,cubanus,,,,,,,,,220,Solenodon cubanus
,,,,,,,,,Solenodon marcanoi,,Solenodon,,,,,,,,Mammalia,,,Eulipotyphla,,,,,,Solenodontidae,,,,Solenodon,,marcanoi,,,,,,,,,220,Solenodon marcanoi
